id,user_id,paid_date,amount,type,record_id,notes,gco_order_number,paypal_order_number,status,created_at,updated_at,subscription_term_length,state,parent_id,is_first_payment,is_last_payment,credits_remaining,credits_pregrant,burn_user_id,free_trial,membership_level,refund_date,processor_em,admin_granted,turbo_traffic_optimize_em,pricing_table_em
724993,7174997,3/11/17 4:05,100,MembershipPayment,80104,I-YLNX3U111523,,45M1256137890784Y,,3/6/14 10:13,3/17/18 1:23,12,complete,,TRUE,TRUE,0,,,FALSE,1,,2,FALSE,,
1467151,10212791,10/5/17 8:00,24,MembershipPayment,,I-XNFUAJ0BHU71,,8GN136033G9624357,,10/28/14 18:52,10/5/17 8:00,1,complete,,TRUE,,0,,,FALSE,,,2,FALSE,,
1493570,10614646,1/22/17 4:02,24,MembershipPayment,79092,I-UKAFSNB02VJ5,,3RD92611KJ4364949,,12/11/14 20:26,2/28/17 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,2,,2,FALSE,,
1585076,9270959,5/30/17 4:38,210,MembershipPayment,,I-4VRJJJGS369R,,3NA13559MY222163M,,5/20/15 13:58,6/1/17 10:12,12,refunded,,TRUE,,0,,,FALSE,,6/1/17 10:12,2,FALSE,,
1585881,12077924,5/27/17 3:56,770,MembershipPayment,,I-1A48DX6YC3C6,,56A76778N02329724,,5/22/15 15:39,5/27/17 3:56,12,complete,,TRUE,,0,,,FALSE,,,2,FALSE,,
1600389,12935258,7/17/17 4:17,40,MembershipPayment,84362,I-W1GP3X4EE5E5,,7H787396NJ479900F,,6/12/15 0:59,7/18/17 9:04,1,refunded,,TRUE,TRUE,0,,,FALSE,2,7/18/17 9:04,2,FALSE,,
1753524,16237752,2/3/17 4:08,70,MembershipPayment,79362,I-J4K0CUGGSM6X,,7M742262PD201312H,,1/24/16 8:58,3/9/17 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,3,,2,FALSE,,
1754034,6501539,1/25/17 4:24,140,MembershipPayment,79172,I-LES8S75PHVCA,,18C67580FP924863G,,1/25/16 10:32,1/31/18 1:23,12,complete,,FALSE,TRUE,0,,,FALSE,1,,2,FALSE,,
1773089,16358056,2/22/17 9:21,290,MembershipPayment,79738,I-3XG48V66H7RV,,73F68563J0578733E,,2/17/16 9:56,2/28/18 1:23,12,complete,,TRUE,TRUE,0,,,FALSE,2,,2,FALSE,,
1779753,13122173,3/1/17 14:10,660,MembershipPayment,79903,I-MLFLGW7P9TEU,,32527369WT0419236,,3/1/16 12:02,3/2/17 11:35,12,refunded,,FALSE,TRUE,0,,,FALSE,3,3/2/17 11:22,2,FALSE,,
1812628,17662032,4/8/17 7:01,290,MembershipPayment,81108,I-ACWMT6EJ2PLB,,0BG6376816505283J,,4/8/16 7:22,4/14/18 1:23,12,complete,,TRUE,TRUE,0,,,FALSE,2,,2,FALSE,,
1917299,12456517,9/13/17 7:23,660,MembershipPayment,86027,I-UG191B5D9Y5A,,96Y27204HA993715X,,9/2/16 17:32,9/19/18 1:15,12,complete,,FALSE,TRUE,0,,,FALSE,3,,2,FALSE,,
1932174,20828033,1/25/17 4:29,20,MembershipPayment,79175,I-0TFY9Y5X7HCJ,,67T314341B7782011,,9/19/16 18:23,3/3/17 1:24,1,complete,,TRUE,TRUE,0,,,FALSE,1,,2,FALSE,,
1933034,4341323,2/21/17 3:35,70,MembershipPayment,79705,I-U5RGB9A5TWXT,,9TV650618N1515510,,9/21/16 15:49,2/22/17 10:38,1,refunded,,FALSE,TRUE,0,,,FALSE,3,2/22/17 10:38,2,FALSE,,
1958253,21057062,11/1/17 3:56,140,MembershipPayment,87258,I-K894EHG1PM3J,,8CC871575A8884728,,10/31/16 19:58,11/1/17 3:56,12,complete,,TRUE,,0,,,FALSE,1,,2,FALSE,,
1975127,21625353,5/29/17 3:40,40,MembershipPayment,82830,I-VAELH20PAAAP,,85W9807922171700Y,,11/18/16 23:04,7/5/17 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,2,,2,FALSE,,
1997897,17107251,12/14/17 4:54,290,MembershipPayment,88342,I-R376LHWMJHY2,,8CM54095V8620041P,,12/8/16 18:14,12/20/18 1:15,12,complete,,TRUE,TRUE,0,,,FALSE,2,,2,FALSE,,
2010419,22619614,1/8/17 4:45,140,MembershipPayment,78723,I-JSE3UGBB1D7D,,8C001064G3073081E,,12/29/16 8:59,1/9/17 13:45,12,refunded,,TRUE,TRUE,0,,,FALSE,1,1/9/17 13:45,2,FALSE,,
2011488,15886236,1/1/17 4:54,40,MembershipPayment,78518,I-BBSLVH456NGV,,4BJ46995RR617280Y,,12/31/16 17:33,1/1/17 4:54,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2011497,20054726,1/1/17 5:03,290,MembershipPayment,78520,I-SP05EEFV34GC,,8GR18924MS345582C,,12/31/16 18:38,1/7/18 1:23,12,complete,,FALSE,TRUE,0,,,FALSE,2,,2,FALSE,,
2011508,22651081,1/1/17 5:02,290,MembershipPayment,78519,I-1M3CPN1X9390,,5EE97668K67111915,,12/31/16 20:23,1/9/17 9:11,12,refunded,,TRUE,TRUE,0,,,FALSE,2,1/9/17 9:11,2,FALSE,,
2011517,10937704,1/1/17 0:22,1995,MembershipPayment,58282,,,,,1/1/17 0:22,5/30/17 14:51,12,complete,,FALSE,TRUE,0,,,FALSE,4,,4,FALSE,,
2011520,21996647,1/1/17 0:22,40,MembershipPayment,77753,,,,,1/1/17 0:22,2/6/17 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,2,,1,FALSE,,
2011559,22070463,1/1/17 0:54,20,MembershipPayment,78516,,,,,1/1/17 0:54,1/1/17 0:54,1,complete,,TRUE,,0,,,TRUE,1,,6,FALSE,,
2011579,48689,1/1/17 2:17,24,MembershipPayment,4335,S-0JY22308CN115183E,,94J15188MR0198531,,1/1/17 2:17,1/1/17 2:17,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2011583,1383516,1/1/17 2:33,10,MembershipPayment,7561,S-1T911195PA753081M,,93W427085F347351W,,1/1/17 2:33,1/1/17 2:33,1,complete,,FALSE,,0,,,FALSE,1,,2,FALSE,,
2011601,22661345,1/1/17 3:17,40,MembershipPayment,78517,,,,,1/1/17 3:17,2/7/17 1:23,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,
2011607,990246,1/1/17 3:18,50,MembershipPayment,24851,S-88B29418V24880832,,1FK44364C1446381T,,1/1/17 3:18,1/1/17 3:18,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2011634,489816,1/1/17 3:56,50,MembershipPayment,4839,S-73K94732B2829444W,,89C25771MP5084803,,1/1/17 3:56,1/1/17 3:56,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2011687,11850601,1/1/17 4:50,50,MembershipPayment,60931,I-WALKHYN4MRB1,,48B3897414482261H,,1/1/17 4:50,1/1/17 4:50,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2011688,13403524,1/1/17 4:50,20,MembershipPayment,68399,I-1HCWRU0NAR64,,9XK3833633561435H,,1/1/17 4:50,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,1,,2,FALSE,,
2011689,21530212,1/1/17 4:50,20,MembershipPayment,76911,I-35RJDX2LXHUX,,5VR42393BK319482U,,1/1/17 4:50,1/1/17 4:50,1,complete,,FALSE,,0,,,FALSE,1,,2,FALSE,,
2011690,20201154,1/1/17 4:50,20,MembershipPayment,76912,I-1DT4ULSAEU9A,,65417025P3911801P,,1/1/17 4:50,1/1/17 4:50,1,complete,,FALSE,,0,,,FALSE,1,,2,FALSE,,
2011693,13480254,1/1/17 4:52,20,MembershipPayment,66470,I-8XBR38YNWL2U,,11H68775SS999501A,,1/1/17 4:52,1/1/17 4:52,1,complete,,FALSE,,0,,,FALSE,1,,2,FALSE,,
2011698,17168729,1/1/17 4:54,199.95,MembershipPayment,76909,I-S78D3FH75TWJ,,1M587136NG4694810,,1/1/17 4:54,1/1/17 4:54,1,complete,,FALSE,,0,,,FALSE,4,,2,FALSE,,
2011704,20994421,1/1/17 4:57,20,MembershipPayment,77816,I-679KNKP9TPN3,,5HK193893V5468749,,1/1/17 4:57,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,1,,2,FALSE,,
2011705,20606768,1/1/17 4:59,40,MembershipPayment,76883,I-GBRLGSA0NXL6,,76V90333T47424429,,1/1/17 4:59,1/1/17 4:59,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2011706,18681637,1/1/17 4:59,40,MembershipPayment,77806,I-YRDL6EULW0EH,,8M63231999491941T,,1/1/17 4:59,1/2/17 14:12,1,refunded,,FALSE,TRUE,0,,,FALSE,2,1/2/17 14:11,2,FALSE,,
2011707,16180692,1/1/17 5:01,70,MembershipPayment,73290,I-UCGBXKS94GGD,,67K87906XA2465845,,1/1/17 5:01,1/1/17 5:01,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2011708,14000502,1/1/17 5:02,70,MembershipPayment,70310,I-PXM8HGGLUC4C,,7RS086469K9646004,,1/1/17 5:02,1/1/17 5:02,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2011709,4142817,1/1/17 5:02,199.95,MembershipPayment,46119,I-70RLY6DH6X6B,,5LL07976N8596541T,,1/1/17 5:02,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,4,,2,FALSE,,
2011710,5392275,1/1/17 5:02,50,MembershipPayment,56843,I-T6J18326R52X,,2R282994V3766654P,,1/1/17 5:02,1/1/17 5:02,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2011711,12020844,1/1/17 5:02,50,MembershipPayment,60923,I-LCWRWHGU1UER,,50842761AV046430M,,1/1/17 5:02,1/1/17 5:02,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2011713,8923135,1/1/17 5:03,24,MembershipPayment,61925,I-DLCGGX6FTNF9,,0PL71555KN104142A,,1/1/17 5:03,1/1/17 5:03,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2011714,11877854,1/1/17 5:03,199.95,MembershipPayment,75513,I-77CM72F4FM2K,,1X400934F7287253H,,1/1/17 5:03,1/1/17 5:03,1,complete,,FALSE,,0,,,FALSE,4,,2,FALSE,,
2011724,4375367,1/1/17 5:10,24,MembershipPayment,30459,S-6CR08973S40201610,,24P66667MJ982564D,,1/1/17 5:10,1/1/17 5:10,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2011890,8231247,1/1/17 6:59,40,MembershipPayment,78521,,,,,1/1/17 6:59,1/1/17 6:59,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,
2012066,22665649,1/1/17 8:43,40,MembershipPayment,78522,,,,,1/1/17 8:43,1/1/17 8:43,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,
2012137,17080226,1/1/17 19:37,20,MembershipPayment,78531,I-EAAAJGM9079T,,51L51419YN985052Y,,1/1/17 9:59,2/7/17 1:24,1,complete,,TRUE,TRUE,0,,,FALSE,1,,2,FALSE,,
2012155,21123868,1/1/17 10:24,40,MembershipPayment,78523,,,,,1/1/17 10:24,1/28/17 18:46,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012185,22657868,1/1/17 11:20,70,MembershipPayment,78524,,,,,1/1/17 11:20,1/1/17 11:20,1,complete,,TRUE,,0,,,FALSE,3,,1,FALSE,,
2012207,19728425,1/1/17 11:40,40,MembershipPayment,78525,,,,,1/1/17 11:40,1/1/17 11:40,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,
2012267,12703886,1/1/17 13:55,20,MembershipPayment,78526,,,,,1/1/17 13:56,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,1,,1,FALSE,,
2012300,22670840,1/1/17 19:40,70,MembershipPayment,78532,I-AHAARBKV41WU,,6JJ92689DG392590H,,1/1/17 15:22,1/1/17 19:40,1,complete,,TRUE,,0,,,FALSE,3,,2,FALSE,,
2012309,5316409,1/2/17 3:32,40,MembershipPayment,78541,I-S7VS37CPFCJC,,37J11724P1827382F,,1/1/17 16:03,1/2/17 3:32,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2012314,22671047,1/1/17 16:09,40,MembershipPayment,78527,,,,,1/1/17 16:09,1/1/17 16:09,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,
2012354,22673044,1/1/17 18:04,20,MembershipPayment,78528,,,,,1/1/17 18:04,2/7/17 1:23,1,complete,,TRUE,TRUE,0,,,TRUE,1,,6,FALSE,,
2012372,22673359,1/1/17 18:37,20,MembershipPayment,78529,,,,,1/1/17 18:37,2/7/17 1:23,1,complete,,TRUE,TRUE,0,,,TRUE,1,,6,FALSE,,
2012406,22673861,1/1/17 19:19,40,MembershipPayment,78530,,,,,1/1/17 19:19,2/7/17 1:23,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,
2012423,15684662,1/2/17 3:32,70,MembershipPayment,78540,I-YSS6TTUV3XJF,,9C8652772T381732M,,1/1/17 19:51,1/2/17 3:32,1,complete,,TRUE,,0,,,FALSE,3,,2,FALSE,,
2012495,22676675,1/1/17 23:42,40,MembershipPayment,78533,,,,,1/1/17 23:42,2/1/17 9:56,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,
2012496,21532072,1/1/17 23:46,40,MembershipPayment,78534,,,,,1/1/17 23:46,2/7/17 1:24,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,
2012503,22677090,1/1/17 23:53,290,MembershipPayment,78535,,,,,1/1/17 23:53,1/7/18 1:23,12,complete,,TRUE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012516,1210375,1/2/17 0:22,50,MembershipPayment,6530,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2012518,5928531,1/2/17 0:22,50,MembershipPayment,47739,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2012521,8223861,1/2/17 0:22,10,MembershipPayment,50929,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,1,,1,FALSE,,
2012523,8573743,1/2/17 0:22,24,MembershipPayment,53819,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,2,,4,FALSE,,
2012526,6047305,1/2/17 0:22,50,MembershipPayment,57031,,,,,1/2/17 0:22,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,3,,4,FALSE,,
2012528,10403553,1/2/17 0:22,50,MembershipPayment,57801,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,3,,4,FALSE,,
2012530,10660150,1/2/17 0:22,24,MembershipPayment,57810,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012531,11421651,1/2/17 0:22,24,MembershipPayment,59423,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,2,,4,FALSE,,
2012533,12545314,1/2/17 0:22,50,MembershipPayment,62256,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2012536,12159325,1/2/17 0:22,24,MembershipPayment,62328,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012538,11650432,1/2/17 0:22,24,MembershipPayment,62424,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012540,13891068,1/2/17 0:22,299.95,MembershipPayment,66052,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,5,,4,FALSE,,
2012542,4521143,1/2/17 0:22,70,MembershipPayment,67015,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2012544,14697508,1/2/17 0:22,199.95,MembershipPayment,67018,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,4,,1,FALSE,,
2012545,15147199,1/2/17 0:22,40,MembershipPayment,67972,,,,,1/2/17 0:22,1/2/17 0:22,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012547,12078961,1/2/17 0:22,290,MembershipPayment,69291,,,,,1/2/17 0:22,1/7/18 1:23,12,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012549,16124064,1/2/17 0:22,70,MembershipPayment,69842,,,,,1/2/17 0:22,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,3,,1,FALSE,,
2012551,16094045,1/2/17 0:23,70,MembershipPayment,70041,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2012553,16655706,1/2/17 0:23,40,MembershipPayment,70801,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012556,16814602,1/2/17 0:23,199.95,MembershipPayment,71575,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,4,,1,FALSE,,
2012558,12862485,1/2/17 0:23,40,MembershipPayment,72307,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012560,18455854,1/2/17 0:23,40,MembershipPayment,72376,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012561,18953282,1/2/17 0:23,40,MembershipPayment,75338,,,,,1/2/17 0:23,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012563,20487882,1/2/17 0:23,40,MembershipPayment,75355,,,,,1/2/17 0:23,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,4,FALSE,,
2012565,16782042,1/2/17 0:23,40,MembershipPayment,75363,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,4,FALSE,,
2012566,20430926,1/2/17 0:23,20,MembershipPayment,75372,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,1,,1,FALSE,,
2012567,12225839,1/2/17 0:23,199.95,MembershipPayment,76025,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,4,,1,FALSE,,
2012569,20983607,1/2/17 0:23,40,MembershipPayment,76026,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012571,14412164,1/2/17 0:23,40,MembershipPayment,76689,,,,,1/2/17 0:23,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012573,168412,1/2/17 0:23,40,MembershipPayment,76836,,,,,1/2/17 0:23,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012575,21504759,1/2/17 0:23,40,MembershipPayment,76837,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012576,21016260,1/2/17 0:23,40,MembershipPayment,76838,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012578,21510161,1/2/17 0:23,40,MembershipPayment,76840,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012580,12475557,1/2/17 0:23,40,MembershipPayment,76854,,,,,1/2/17 0:23,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012582,18616676,1/2/17 0:23,40,MembershipPayment,76859,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012585,21527278,1/2/17 0:23,40,MembershipPayment,76865,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012586,13649871,1/2/17 0:23,20,MembershipPayment,76867,,,,,1/2/17 0:23,1/2/17 0:23,1,complete,,FALSE,,0,,,FALSE,1,,1,FALSE,,
2012587,7162393,1/2/17 0:23,70,MembershipPayment,76873,,,,,1/2/17 0:23,2/7/17 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,3,,1,FALSE,,
2012588,22050073,1/2/17 0:23,40,MembershipPayment,77783,,,,,1/2/17 0:23,2/7/17 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012590,16808103,1/2/17 0:24,40,MembershipPayment,77784,,,,,1/2/17 0:24,1/2/17 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2012591,21164973,1/2/17 0:24,70,MembershipPayment,77792,,,,,1/2/17 0:24,1/2/17 0:24,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2012593,18532312,1/2/17 0:24,20,MembershipPayment,77795,,,,,1/2/17 0:24,1/2/17 0:24,1,complete,,TRUE,,0,,,FALSE,1,,1,FALSE,,
2012594,17048732,1/2/17 0:24,70,MembershipPayment,77796,,,,,1/2/17 0:24,1/2/17 0:24,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2012596,21573418,1/2/17 0:24,40,MembershipPayment,77797,,,,,1/2/17 0:24,2/7/17 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012597,12891074,1/2/17 0:24,40,MembershipPayment,77800,,,,,1/2/17 0:24,1/3/17 13:49,1,refunded,,TRUE,TRUE,0,,,FALSE,2,1/3/17 13:47,1,FALSE,,
2012598,21802367,1/2/17 0:24,70,MembershipPayment,77801,,,,,1/2/17 0:24,1/2/17 0:24,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2012599,22076655,1/2/17 0:24,70,MembershipPayment,77802,,,,,1/2/17 0:24,1/2/17 0:24,1,complete,,TRUE,,0,,,FALSE,3,,1,FALSE,,
2012613,20607126,1/2/17 0:57,40,MembershipPayment,78536,,,,,1/2/17 0:57,1/2/17 0:57,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,
2012630,22678151,1/2/17 2:21,40,MembershipPayment,78537,,,,,1/2/17 2:21,2/8/17 1:24,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,
2012656,5317097,1/2/17 3:21,24,MembershipPayment,52151,I-7C9ATK98SP3M,,6D561667JJ9822911,,1/2/17 3:21,1/2/17 3:21,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2012657,465384,1/2/17 3:21,199.95,MembershipPayment,59950,I-E8FRAG9FCMW4,,2UW27746GT775723W,,1/2/17 3:21,1/2/17 3:21,1,complete,,FALSE,,0,,,FALSE,4,,2,FALSE,,
2012658,14465347,1/2/17 3:23,40,MembershipPayment,66519,I-7L1GFH5ULKN9,,5GM072057L953050A,,1/2/17 3:23,1/2/17 3:23,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2012659,1192312,1/2/17 3:25,70,MembershipPayment,77826,I-GVGTNWFDT565,,4U32831527340583M,,1/2/17 3:25,2/8/17 1:24,1,complete,,FALSE,TRUE,0,,,FALSE,3,,2,FALSE,,
2012660,10204980,1/2/17 3:25,50,MembershipPayment,59953,I-BYN9G1UCYSHR,,1C103792CM043431A,,1/2/17 3:25,1/2/17 3:25,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2012663,8598559,1/2/17 3:25,70,MembershipPayment,66511,I-TAWKSJDCA6SL,,7.49075E+16,,1/2/17 3:25,1/2/17 3:25,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2012667,22678592,1/2/17 3:28,290,MembershipPayment,78538,,,,,1/2/17 3:28,1/8/18 1:23,12,complete,,TRUE,TRUE,0,,,FALSE,2,,1,FALSE,,
2012669,15901813,1/2/17 3:30,660,MembershipPayment,69304,I-1PY47E7X33HD,,3YU86534675946123,,1/2/17 3:30,1/2/17 3:30,12,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2012673,22603998,1/2/17 3:30,40,MembershipPayment,78539,,,,,1/2/17 3:30,1/2/17 3:30,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,
2012674,14179162,1/2/17 3:31,199.95,MembershipPayment,76944,I-UKTM9BSB9YLV,,0UH56680H9308845W,,1/2/17 3:31,2/8/17 1:24,1,complete,,FALSE,TRUE,0,,,FALSE,4,,2,FALSE,,
2012685,22669718,1/2/17 3:39,40,MembershipPayment,78542,,,,,1/2/17 3:39,2/8/17 1:24,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,
2012721,19854960,1/2/17 4:16,40,MembershipPayment,78543,,,,,1/2/17 4:16,1/2/17 4:16,1,complete,,TRUE,,0,,,FALSE,2,,1,FALSE,,
2012749,13339815,1/2/17 4:42,40,MembershipPayment,78544,,,,,1/2/17 4:42,1/19/17 8:57,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,
2012895,22390459,1/2/17 6:28,40,MembershipPayment,78545,,,,,1/2/17 6:28,2/8/17 1:24,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,
2012916,22443397,1/2/17 7:15,40,MembershipPayment,78546,,,,,1/2/17 7:15,2/8/17 1:24,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,
2012935,22550875,1/2/17 16:39,290,MembershipPayment,78557,I-6DPE9JUEMV7A,,7NY90161K99988017,,1/2/17 7:36,1/2/17 16:39,12,complete,,TRUE,,0,,,FALSE,2,,2,FALSE,,
2012943,22681620,1/2/17 8:01,20,MembershipPayment,78547,,,,,1/2/17 8:01,1/2/17 8:01,1,complete,,TRUE,,0,,,TRUE,1,,6,FALSE,,
2012950,21591194,1/2/17 16:38,140,MembershipPayment,78556,I-XMWXTUB4BE4Y,,0Y962572RJ813374M,,1/2/17 8:12,1/8/18 1:23,12,complete,,TRUE,TRUE,0,,,FALSE,1,,2,FALSE,,
2012965,22667398,1/2/17 16:41,290,MembershipPayment,78558,I-N41UMP7G1DKR,,0TC71466E27059157,,1/2/17 8:32,1/2/17 16:41,12,complete,,TRUE,,0,,,FALSE,2,,2,FALSE,,
2012968,18135673,1/2/17 8:37,40,MembershipPayment,78548,,,,,1/2/17 8:37,1/2/17 8:37,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,
2013000,17536304,1/2/17 9:59,20,MembershipPayment,78549,Courtesy of Bonanza,,,,1/2/17 9:59,1/2/17 10:11,1,complete,,FALSE,TRUE,0,,,FALSE,1,,5,TRUE,,
2013008,17536304,1/2/17 10:11,290,MembershipPayment,78550,Courtesy of Bonanza,,,,1/2/17 10:11,1/2/17 10:11,12,complete,,FALSE,,0,,,FALSE,2,,5,TRUE,,
2013017,5539131,1/2/17 10:41,140,MembershipPayment,78551,,,,,1/2/17 10:41,1/8/18 1:23,12,complete,,FALSE,TRUE,0,,,FALSE,1,,1,FALSE,,
2013050,22611596,1/2/17 11:47,40,MembershipPayment,78552,,,,,1/2/17 11:47,1/2/17 11:47,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,
2013099,22667059,1/2/17 16:42,140,MembershipPayment,78559,I-PB3DM4TA82SV,,9K2621555D870234M,,1/2/17 13:27,1/5/17 15:11,12,refunded,,TRUE,TRUE,0,,,FALSE,1,1/5/17 15:11,2,FALSE,,
2013127,21685281,1/2/17 14:10,290,MembershipPayment,78553,,,,,1/2/17 14:10,1/2/17 14:10,12,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
