seller_id,entry_source_em,profit_estimate,value_em,fees_paid,membership_paid
32341386,,6.24,0,7.5,0
32344442,,6.48,0,34.74,0
32344490,,0,0,0,0
32345579,,2.73,0,5.62,0
32348178,,60.89,0,77,0
32348212,,-1.75,0,0,0
32349874,,41.53,0,34.5,0
32351540,,-8.85,0,0,0
32351608,,-1.51,0,0,0
32352663,,-0.02,0,0,0
32354382,,0,0,0,0
32354758,,0,0,0,0
32356371,,86.82,0,0,86.95
32356432,,45.11,0,51.44,0
32356464,,-0.22,0,0,0
32357143,,0,0,0,0
32358043,,400.09,2,490.72,0
32358588,,-12.29,0,49.72,0
32358723,,0,0,0,0
32359575,,40,0,0,40
32359769,,11.27,0,10.09,0
32361257,,19.54,0,7.16,0
32361361,,-5.93,0,0,0
32361395,,0,0,0,0
32361466,,534.6,1,371.76,280
32361501,,0,0,0,0
32362485,,3.14,0,0,0
32362644,,0,0,0,0
32363081,0,103.85,1,107.27,0
32363680,,24.06,0,31.24,0
33067916,6,107.11,1,124.83,0
32364249,,-0.02,0,0,0
32364291,-1,47.37,1,93.1,0
32368463,-1,-1.02,0,0,0
32368662,-1,-2.36,0,0,0
32369383,,-0.88,0,0,0
32369624,,0,0,0,0
32369718,,64.93,0,124.59,0
32370728,,89.45,0,24,70
32370921,,0,0,0,0
32370932,0,0,0,0,0
32370953,,-0.18,0,0,0
32371821,,-0.05,0,6.09,0
32371930,-1,1677.57,2,705.08,1200
32372094,,-0.85,0,0,0
32372171,,41.48,0,77.16,0
32373126,,-1.38,0,0,0
32373992,,3.17,0,3.25,0
32374050,,-0.04,0,0,0
32375017,,51.59,0,54.39,0
32375369,,42.37,0,56.46,0
32375492,,2.48,0,0,0
32376502,,0.89,0,0,0
32376690,-1,0,0,0,0
32378258,,0,0,0,0
32379426,,-0.38,0,0,0
32380640,,-16.65,0,0,0
32380850,,-0.13,0,0,0
32381599,,-5.43,0,0,0
32381609,,7.54,0,7.55,0
32382340,,3.69,0,3.84,0
32382704,,-0.62,0,0,0
33406486,6,104.18,1,165.58,0
32383803,,2.11,0,8.1,0
32385625,,28.26,0,40.48,0
32386704,,-1.49,0,5.11,0
32386976,-1,-0.38,0,0,0
4166229,6,103.54,0,122.98,0
32390966,,-0.01,0,0,0
32391264,,0.98,0,0,0
32394220,,-0.1,0,0,0
32394586,,0,0,0,0
32395488,0,0,0,0,0
32396196,,197.42,1,270.79,0
32397456,2,23.26,0,21.56,0
32398837,,21,0,34.37,0
32399016,,-0.22,0,0,0
32400088,,-0.47,0,0,0
32400423,,0.4,0,0,0
32400450,,-0.54,0,0,0
32400806,,-0.11,0,0,0
32402074,,0,0,0,0
32402294,,158.88,1,259.3,0
32404171,,0,0,0,0
32405814,,624.59,2,940.02,0
32406442,,-0.69,0,0,0
32407613,,-1.57,1,40.19,0
32408218,,0,0,0,0
32408269,-1,9.05,0,4.7,0
32409105,0,0,0,0,0
32410094,,0,0,0,0
32410385,,0,0,0,0
32411315,,-0.33,0,0,0
32412289,,672.16,0,11.22,660
32412329,-1,-0.02,0,0,0
32412873,,-2.88,0,0,0
32413218,,0,0,0,0
32413302,,0,0,0,0
32414326,,83.25,2,115.96,0
32416007,,0,0,0,0
32417401,,18.28,0,25.2,0
32418377,,-106.5,3,0,0
32419396,,-3.99,0,0,0
32420014,,62.41,0,0,70
32423184,,-0.22,0,0,0
32423273,5,75.7,1,92.98,0
32423817,,16.93,0,15.91,0
32424369,,1.08,0,14.32,0
32425115,0,-2.29,0,0,0
32425560,0,0,0,0,0
32426904,,16.94,0,53.43,0
32426939,,-20.71,0,0,0
32427943,,2.5,0,3.83,0
34142996,6,103.53,1,136.37,0
32429487,,-0.22,0,0,0
32429706,,-0.11,0,0,0
32430089,,415.98,2,584.24,0
32430438,,14.5,0,8.74,0
32430695,,0,0,0,0
32430732,,0.27,0,0,0
32431767,,160,0,0,160
32432939,,122.08,2,536.44,0
32433092,,-0.39,0,0,0
32434910,,-0.02,0,0,0
32435248,,-0.12,0,0,0
32435606,,136.21,1,170.99,0
32436837,,169.44,1,217.73,0
32437901,,0,0,0,0
32437922,,19.01,0,19.83,0
32438602,,0,0,0,0
32438618,,0,0,0,0
32440777,,-0.41,0,0,0
32441002,,-27.63,2,108.35,0
32441465,,-0.71,0,0,0
32441635,,143.43,2,133.75,80
32442723,,12.72,0,51.14,0
32444618,0,0,0,0,0
32444678,,7.23,0,12.04,0
32444819,,803.61,2,1761.11,70
32446090,,-4.32,0,5.2,0
32446394,,-32.2,0,37.05,40
32446591,,0,0,0,0
32446954,,141.66,1,171.02,0
32447818,,-0.01,0,0,0
32448231,,0,0,0,0
32448742,,0,0,0,0
32450600,,0,0,0,0
32450821,,-2.39,0,0,0
32452285,,139.96,0,0,140
32453218,,0,0,0,0
32453498,,-30.86,0,29.17,0
32454699,0,0,0,0,0
32456739,,1235.44,2,1143.96,200
32458079,,0,0,0,0
32459174,,0,0,0,0
32459686,,-2.11,0,0,0
32460314,,1.29,0,0,0
32460489,,0,0,0,0
32462453,4,0,0,0,0
32462773,,0,0,0,0
32463249,,230.23,1,279.1,0
32464496,,0,0,0,0
32465346,,4.76,0,5.39,0
32466447,,425.05,0,282.74,280
32467393,,1.82,0,0,0
32468568,,0,0,0,0
32468783,,0,0,0,0
32469727,,34.54,0,51.72,0
32469782,,290,2,0,290
32469842,,-0.35,0,0,0
32470478,,0,0,0,0
32470659,,0,0,0,0
32471182,-1,0,0,0,0
32471407,,0,0,0,0
32472643,,20.99,0,27.95,0
32472755,,-0.01,0,0,0
32472815,,0,0,0,0
32473477,,0,0,0,0
32473965,,13.28,0,21.2,0
32474181,,-0.16,0,0,0
32474238,,0,0,0,0
32474841,,0,0,0,0
32476092,,87.81,0,17.09,70
32477584,,640.57,2,437.98,290
32478475,,0.69,0,0,0
32479795,0,0,0,0,0
32480856,,-1.64,0,22.14,0
32480939,,0,0,0,0
32481968,,-0.14,0,0,0
32485563,,370.34,2,670.7,0
32485718,,0,0,0,0
34371854,6,100.95,1,33.27,70
32487669,,0,0,0,0
32488114,,0.57,0,0,0
32488281,,0,0,0,0
32488462,,49.71,0,43.5,0
32489148,,-8.86,0,7.96,0
32489591,,0,0,0,0
32490134,,-0.02,0,0,0
32490531,,8.99,0,10.77,0
32490994,,1.03,0,0,0
32491019,,2.65,0,3.79,0
32491195,,-0.01,0,0,0
32491664,,-28.65,0,0,0
32492237,,41.93,0,0,40
32492874,,5.24,0,3.72,0
32495194,,0,0,0,0
32496238,,-0.33,0,0,0
32496245,,0,0,0,0
32497002,,0.86,0,0,0
32498057,,1568.35,3,2029.28,0
32498261,,9.53,0,11.06,0
32498442,,-22.21,0,0,0
32498626,,0,0,0,0
32500358,,226.2,1,58.71,220
32500656,,-0.37,0,0,0
32502769,,0,0,0,0
32502927,,-0.2,0,0,0
32503254,,0,0,0,0
32503414,,0,0,0,0
32503995,,-0.09,0,0,0
32504217,,-0.16,0,0,0
32602733,6,98.7,0,126.51,0
32504427,,-0.16,0,0,0
32506607,,-67.71,0,0,0
32506663,,-0.21,0,0,0
33377115,6,97.92,1,60.45,70
32507995,,0,0,0,0
32509348,,2269.97,2,2022.68,460
32509361,,51.52,2,104.07,0
32510214,,-21.99,0,0,0
32510720,,5.37,0,0,0
32511770,,477.03,2,745.3,120
32519234,,31,1,72.89,0
32519865,,0,0,0,0
32520072,,0,0,0,0
32521475,,-0.02,0,0,0
32521597,-1,198.37,0,0,216
32524940,,-5.47,0,0,0
32525408,,-0.57,0,0,0
32526034,,0,0,0,0
32526109,,-1.53,0,0,0
32526543,,0,0,0,0
6958839,6,94.96,1,184.79,0
32527477,,5.57,0,5.97,0
32527579,,260.99,0,8.52,290
32527966,,1377.16,2,2698.37,200
32529270,,0.72,0,0,0
32531230,,0,0,0,0
32531533,,0,0,0,0
32532027,,7.56,0,6.03,0
32532720,,-0.02,0,0,0
32533549,,-30,0,3.11,0
32536845,0,2.88,0,5.62,0
32537711,,0,0,0,0
32538646,,-0.13,0,0,0
32539677,,-3.42,0,0,0
32540939,,0,0,0,0
32542546,,4.73,0,3.15,0
32544224,,2.78,0,3.22,0
32546221,,30.74,0,40.8,0
32546326,,-1.01,0,0,0
32546686,,13.98,0,16.18,0
32546785,,453.79,2,427.86,80
32547072,,-0.23,0,0,0
32547121,,-0.2,0,0,0
32547424,,0,0,0,0
34053745,6,93.89,0,0,93.9
32547966,,445.98,2,888.8,0
32548013,,0,0,0,0
32548508,,5.04,0,15.76,0
33896555,6,89.47,0,59.87,0
32550065,,-0.07,0,0,0
32550991,,0,0,0,0
32551106,,-0.02,0,0,0
33577072,6,89.35,1,138.15,0
32551234,,0,0,0,0
32552366,,-0.11,0,0,0
32552445,,-0.42,0,0,0
32552458,-1,127.41,0,179.4,0
32553038,,0,0,0,0
32553227,,-9.19,0,0,0
32553681,,-0.15,0,0,0
32554117,,0,0,0,0
32558450,,219.56,0,33.09,216
32558580,,0,0,0,0
32559284,,-0.12,0,0,0
32560773,,-1.71,0,0,0
32561045,,-0.34,0,0,0
32561281,,0,0,0,0
32561385,,0,0,0,0
32561467,,0,2,0,0
32562192,,25.3,0,69.87,0
32562661,,-0.12,0,0,0
32564266,,51.56,0,32.85,0
32567700,,3.38,0,3.89,0
32567788,,0,0,0,0
32567994,,-0.53,0,0,0
32568091,,2.55,0,4.37,0
32568127,,2.61,0,3.24,0
32568479,,126.74,1,155.42,0
32569134,0,-2.89,0,0,0
32570150,,39.95,0,0,40
32570533,,26.1,0,53.4,0
32571312,,-2.81,0,0,0
32571629,,-5.22,0,0,0
32571834,,120,0,0,120
32572223,,0.54,0,0,0
32573197,,4.48,2,31.44,0
32574400,,275.27,2,391.08,0
32574652,,0,0,0,0
32575218,,-0.73,0,0,0
32575407,,-0.39,0,0,0
32576499,,183.5,0,231.63,0
32577206,,1415.22,2,1757.01,0
32577576,,3.06,0,4.95,0
33377188,6,89.28,1,130.97,0
32578881,,103.61,1,137.09,0
32579246,,14.36,0,19.6,0
32579665,,0,0,0,0
32580217,,6.77,0,3.99,0
32580365,,2.85,0,3.9,0
32580822,,0,0,0,0
32580887,,40.7,0,53.27,0
32581286,,-0.27,0,0,0
32582481,,116.11,0,156.23,0
32583508,,0,0,0,0
32587160,,5.72,0,3.94,0
32587837,,3.85,0,4.5,0
32588017,,35.68,0,32.95,0
32588281,,0,0,0,0
33900233,6,88.83,0,88.83,0
32590130,,52.41,1,66.3,0
32590367,,0,0,0,0
32590837,,278.92,1,230.08,216
32591930,,5.62,0,11.94,0
32592837,,41.51,1,79.7,0
32593810,,0,0,0,0
32593829,,0,0,0,0
32594670,,71.08,1,124.76,0
32595058,,-0.19,0,0,0
32595471,0,4.77,0,11.84,0
32596173,2,-0.8,0,0,0
32596531,3,5.91,0,9.02,0
32597768,,-5.54,0,181.36,0
32598145,,1.84,2,55.94,0
32598313,,3.4,0,3.4,0
33994368,6,85.46,2,152.89,0
32598565,,0,0,0,0
32598792,,-11.12,0,0,0
32598868,,3.08,0,4.96,0
32599527,,31.32,0,31.29,0
32600197,,0,0,0,0
32600214,,14.78,0,21.04,0
32600700,,0,0,0,0
32600826,,0,0,0,0
32602039,,0,0,0,0
32602071,,260.71,0,12.69,280
32602354,1,0,0,0,0
33314141,6,83,0,3,80
32602958,,39.75,0,0,40
32603048,,115.56,0,156.49,0
33821317,6,79.88,0,0,80
32603974,,-0.05,0,0,0
32604067,,-0.17,0,0,0
32604138,,0,0,0,0
32604213,,0,0,0,0
32604359,,-15.26,0,0,0
32605248,,0,0,0,0
32605388,,-16.53,0,0,0
32605715,,272.23,2,371.84,0
32605720,,0,0,0,0
36475149,6,76.85,0,7.91,70
32605995,,0,0,0,0
32606503,,-70.05,0,0,0
32607208,,1.8,0,3.81,0
32607631,,-0.09,0,0,0
32610396,,-0.22,0,0,0
32610669,,14.16,0,17.91,0
32611797,,-9.03,2,11.25,0
32612397,,-17.12,1,15.72,0
32613159,,25.27,0,33.96,0
32613252,,187.41,1,60.51,140
32613254,,0,0,0,0
32613841,,0,0,0,0
32614364,,2.91,0,4.83,0
32614598,,-25.82,0,0,0
32615356,,-79.34,0,0,0
32615604,,668.28,0,10.41,660
32616093,,-4.38,0,0,0
32616161,,-21.53,0,0,0
32616407,,0,0,0,0
32616497,,-1.1,0,0,0
32617089,,-0.25,0,0,0
32617163,-1,0,0,0,0
32617662,,0,0,0,0
33777969,6,75.81,0,0,80
32619695,,-0.09,0,0,0
32621144,,-0.23,0,0,0
32622260,,9.67,0,5.01,0
32622783,-1,6.67,0,4.9,0
32623063,,2.72,0,4.12,0
32623071,,0,0,0,0
32624229,,-0.09,0,0,0
32626418,,524.14,2,439.62,350
32628333,,0,0,0,0
32628453,,1074.24,3,1260.4,0
32628973,,240,0,0,240
32629921,,111.03,2,224.51,0
32629965,,352.49,0,71.63,290
32630694,,57.28,2,470.18,0
32631264,,16.5,0,22.26,0
32631449,,0,0,0,0
32631703,,0,0,0,0
32632763,,0,0,0,0
32633228,,-3.83,0,0,0
32634925,,76.85,0,36.68,40
32635302,,0,0,0,0
32636466,,-0.01,0,0,0
32636596,-1,12.15,0,20.68,0
32636797,,0,0,0,0
32638392,,0,0,0,0
32639900,,212.08,0,21.15,216
32639979,,34.05,1,95.75,0
32640585,,1131.8,2,1633.05,0
32641146,,87.66,0,92.07,0
32641515,,0,0,0,0
32641566,,0,0,0,0
33815501,6,73.22,0,81.98,0
32644595,,-0.69,0,0,0
32645521,,-0.27,0,15.55,0
32645566,,0,0,0,0
32645629,,-0.03,0,0,0
32645801,,0,0,0,0
32646914,,177.24,2,305.78,0
32647109,,0,0,0,0
32648006,,0,0,0,0
32648370,,-1.44,0,0,0
32648505,,0,0,0,0
32649173,,0,0,0,0
32650286,,0,0,0,0
32651358,,1.31,0,0,0
32651645,,0,0,0,0
32651679,,-0.99,0,0,0
32652697,,0,0,0,0
32655692,,-10.62,0,0,0
32658524,,0,0,0,0
32658902,,17.98,0,24.41,0
32659443,,0,0,0,0
32661804,,30.77,1,34.46,0
32665638,,-0.02,0,0,0
32667034,0,3.68,0,4.46,0
32667447,,0,0,0,0
32667948,,5.63,0,5.3,0
32667950,,0,0,0,0
32668427,,81.55,2,116.64,0
32670683,,10.53,0,19.36,0
32671359,,-13.24,0,0,0
32672291,,0,0,0,0
32674048,,1.39,2,0,0
33343573,6,64.75,0,65.19,0
32674912,,316.45,2,312.78,40
32675859,1,14.58,0,45,0
32676527,,-0.08,0,0,0
32676650,,-0.01,0,0,0
32676913,,14.07,0,20.45,0
32677981,,-0.03,0,0,0
32679079,,-0.95,0,0,0
33145188,6,64.45,0,73.77,0
32684614,,-0.67,0,0,0
32685690,,0,0,0,0
32690528,,0,0,0,0
32691165,,290,0,0,290
34110627,6,64.43,2,91.88,0
32691865,,73.22,1,105.92,0
32691964,,-0.08,0,0,0
32692015,,0,0,0,0
32692886,,0,0,0,0
32692897,,0,0,0,0
32694577,,-0.06,0,0,0
32695746,,26.76,0,40.96,0
32696044,,9.77,0,13.9,0
31994288,6,63.97,0,0,120
32697942,,-1.98,0,0,0
32698418,,0,0,0,0
32698559,,-0.01,0,0,0
32700561,,79.84,0,0,80
32700830,,0,0,0,0
32703710,,0,0,0,0
32704625,,6.83,0,12.87,0
32707743,,0,0,0,0
32708708,,-0.19,0,0,0
32710377,,26.51,0,36.43,0
32714915,,10.07,0,18.04,0
32715137,,-0.02,0,0,0
32717454,,296.67,1,415.67,0
32718871,,-17.34,0,0,0
32719000,,-0.51,0,0,0
32719880,,0.36,0,0,0
32720762,,191.05,1,175.63,40
32720898,,13.28,0,14.91,0
32721834,,0,0,0,0
32725379,,6.01,0,6.01,0
32725494,,57.82,1,89.09,0
32725546,,0,0,0,0
32725579,,238.41,0,0,240
32725605,,-0.02,0,0,0
33203376,6,63.62,2,162.14,200
32730516,,-33.14,0,0,0
32731257,,-0.4,0,0,0
32731683,,-1.01,0,0,0
32736105,,0.58,0,0,0
32738010,,44.51,1,88.19,0
33814191,6,61.91,1,147.76,0
32740111,3,43.19,0,5.2,40
32740851,,-0.01,0,0,0
32741005,,0,0,0,0
33976960,6,61.52,2,83.57,0
32744133,,7.6,0,9.25,0
32747804,,-18.77,0,22.81,0
32748828,,-0.92,2,0,0
32749265,,-0.17,0,0,0
34105104,6,61.4,1,34.37,0
32751319,,0,0,0,0
32751842,,-0.27,0,0,0
32753717,,8.25,0,27.9,0
32754044,,0,0,0,0
32754724,,26.88,0,59.12,0
32755754,,-0.04,0,0,0
32755885,,40,0,0,40
32756229,,0,0,0,0
32756263,,16.05,0,25.17,0
32757422,1,318.25,2,44.75,290
32757687,,0,0,0,0
32758079,,0,0,0,0
32759031,,-0.09,2,0,0
32759147,,33.3,1,41.47,0
32759389,,143.9,0,162.16,0
32760272,,0,0,0,0
32763779,,0,0,0,0
32763829,,3.84,0,3.84,0
32765459,,1.57,0,0,0
32765679,,-0.72,0,0,0
32767263,,0.8,0,0,0
32767356,,49.74,0,11.08,40
32768363,,0,0,0,0
32773501,,1.54,0,22.76,0
32775557,,0,0,0,0
32775891,,71.26,0,81.05,0
32776781,,0,0,0,0
32778293,,-0.02,0,0,0
32779902,,0,0,0,0
32780851,,0,0,0,0
32781387,,9.28,1,12.87,0
32782641,,92.7,0,118.93,0
32783112,0,-0.25,0,0,0
32784243,,-0.01,0,0,0
32784900,,-0.09,0,0,0
32785164,,0,0,0,0
32786848,,-0.07,0,0,0
32787010,,-0.26,0,0,0
32787576,,-0.12,0,0,0
32791650,3,0,0,0,0
32793119,,45.74,0,12.21,40
32793436,,0,0,0,0
32794087,,30.08,0,17.11,0
32795521,,0,0,0,0
32798451,,0,0,0,0
32798483,,20,0,0,20
32798699,,0,0,0,0
32798984,,-4,0,0,0
32801215,,19.09,0,21.27,0
32802821,,0,0,0,0
32803456,,1.65,0,3.6,0
32804631,,10.4,0,12.18,0
32804669,,-1.56,0,0,0
32804897,1,18.85,0,23.31,0
32807470,,5.79,0,6.75,0
32807994,,0,0,0,0
32808406,,-0.2,0,0,0
32811017,,152.49,2,200.67,0
32811450,,124.75,1,146.75,0
32811746,,0,0,0,0
32812436,,-17.54,0,0,0
32813460,,0,0,0,0
32813508,,0,0,0,0
32814977,,140.19,0,75.72,80
32815688,,1.01,0,0,0
32816086,,0,0,0,0
32817657,,3.21,0,6.14,0
32817946,,0,0,0,0
32818202,,0,0,0,0
32818230,,2.16,0,3.42,0
32818451,,11.49,0,13.94,0
32818885,,337.21,1,414.79,70
32819561,,0,0,0,0
32820179,,0,0,0,0
32820533,,-7.49,0,0,0
32820614,,-0.08,0,0,0
32822041,,8.39,0,9.73,0
30369070,6,61.02,0,51.36,0
32822723,,-13.23,0,0,0
32823293,,1.04,0,3.14,0
32824660,,15.88,0,19.05,0
32825130,,189.84,1,231,0
32826331,2,-1.35,0,0,0
32826634,,5.67,0,5.67,0
32826948,,-0.06,0,0,0
32827177,,88.77,0,9,80
32828385,,5.89,0,8.4,0
32828632,,0.4,0,11.76,0
32829671,,0.68,0,0,0
32830191,5,0,0,0,0
32830583,-1,5.88,0,9.47,0
32832257,,17.33,1,63.18,0
32832558,,0,0,0,0
32833993,,9.1,0,3.08,0
32834743,,-0.04,0,0,0
32835098,,155.99,2,173.05,0
32835606,0,0,0,0,0
33397719,6,60.91,1,76.84,0
32837309,,0,0,0,0
33286373,6,60.23,0,87.36,0
32842935,,0,0,0,0
32843481,,6.88,0,11,0
32843515,,-2.31,0,0,0
32844256,,78.5,0,165.34,0
32844414,,0,0,0,0
32844872,,-6.43,0,0,0
32845135,,0,0,0,0
32845473,,1177.66,2,1316.39,120
32845610,,7.2,0,8.1,0
32845734,,608.5,3,1232.44,140
32846296,,954.76,2,909.01,400
32847427,,-0.07,0,0,0
32847646,,0,0,0,0
34177646,6,60,0,0,60
32848288,,32.04,0,52.55,0
32849391,,12.86,0,16.36,0
32849662,,-4.57,0,4.05,0
32849807,,0,0,0,0
32849843,5,0,0,0,0
32849988,,16.74,0,17.1,0
32849994,,3.11,0,7.6,0
32850002,,-1.07,0,0,0
32850199,,764.27,2,702.59,240
33688089,6,59.64,0,110.71,0
32854559,,0,0,0,0
32855237,,-21.33,0,0,0
33619806,6,59.49,0,82.63,0
32856873,,0,0,0,0
32857829,,-0.13,0,0,0
32859306,,79.72,0,0,80
32862984,,20.38,1,33.84,0
32865153,,20.98,0,22.97,0
32865476,,2.97,0,10.53,0
32867433,,51.93,2,49.5,0
32867866,,-0.12,0,0,0
32868183,,226.66,0,52.12,216
32868249,,1.57,2,0,0
32869500,,0,0,0,0
32869753,,-0.02,0,0,0
32869757,,-21.26,0,0,0
31077047,6,59,0,0,60
32870517,0,-0.42,0,0,0
32870663,,-6.47,0,0,0
32870836,,1701.06,2,2025.62,210
32870912,,0.54,0,0,0
32871262,,0,0,0,0
32872291,,26.1,0,17.63,0
34148445,6,57.6,0,57.66,0
32872858,,-50.54,0,0,0
33618643,6,56.79,1,63.77,0
32877089,5,0,0,0,0
33671177,6,56.75,0,69.31,0
34367420,6,56.3,2,85.38,0
32879397,,7.09,0,32.83,0
32880323,,0,0,0,0
32882403,,-0.02,0,0,0
32882765,,0,0,0,0
32882792,,-0.3,0,0,0
32884363,,0,0,0,0
32885141,,-0.19,0,0,0
32885572,,1.97,0,0,0
32885762,,0,0,0,0
32885851,,0,0,0,0
32886514,,0,0,0,0
33431013,6,55.1,0,60.94,0
32888128,,-0.01,0,0,0
32890338,,58.02,0,103.27,0
32890459,,344.98,0,61.37,290
32890513,,-0.01,0,0,0
32890706,,0,0,0,0
32890877,,74.6,0,4.79,70
32890879,,184.67,0,0,200
32891875,,444.09,1,35.37,420
32892342,,183.98,2,318.67,0
32892452,,-0.03,0,0,0
32892479,,0,0,0,0
32892850,2,0,0,0,0
32893830,,0,0,0,0
32894668,,0,0,0,0
32894815,,0,0,0,0
32895408,,44.91,0,77.21,0
32895419,,215.91,0,0,216
32896821,,42,0,6.76,40
32896970,,0,0,0,0
33339571,6,53.11,0,69.41,0
32897641,,3.64,0,3.7,0
32897805,,3.35,0,4.57,0
32898326,,30.75,0,33.74,0
32900041,,0.58,0,0,0
32900819,,0,0,0,0
32901542,,28.56,1,32.34,0
32901929,,0,0,0,0
32903179,,21.36,0,23.3,0
32903941,,-0.88,0,0,0
32904283,,-0.02,0,0,0
32905667,2,-0.26,0,0,0
32905722,,0,0,0,0
32905871,,146.74,1,176.65,0
32906131,,-0.57,0,0,0
32906709,,-0.04,0,0,0
32906897,,2.34,0,6.91,0
32907215,,0,0,0,0
32907423,-1,0,0,0,0
32907725,,0,0,0,0
32908997,,-0.35,0,0,0
32910168,,0,0,0,0
32911644,,77.11,1,44.81,280
32913731,,501.37,0,11.93,490
32914846,,0,0,0,0
32916436,2,-2.88,0,0,0
32917227,,0,0,0,0
32918621,,0,0,0,0
32920607,,4.09,0,5.58,0
32920808,,-7.25,0,0,0
32921789,,7.04,0,8.37,0
32923033,,0,0,0,0
32220034,6,53,0,54.23,0
32923356,-1,23.66,0,28.72,0
32924679,,0,0,0,0
32925202,,1.7,0,20.37,0
21278894,6,51.66,1,129.88,0
32926000,,57.26,0,81.17,0
32926373,,0,0,0,0
32926505,,2.2,0,26.79,0
32926521,,17.19,0,29.56,0
32927265,,-0.04,0,0,0
32927700,,7.61,0,3.48,0
32928204,,0,0,0,0
32928917,,0,0,0,0
32928929,,-0.26,0,0,0
32930106,,0,0,0,0
32930199,,156.85,2,192.81,80
33824037,6,51.35,0,51.35,0
33712445,6,50.83,1,56.95,0
32931777,,0,0,0,0
32934153,,0,0,0,0
32934641,5,-0.73,0,0,0
32934674,,-14.38,0,0,0
32935014,,0,0,0,0
32935638,2,0,0,0,0
32937438,,91.51,2,157.25,0
32937850,,494.3,0,3.47,492
32938753,,53.26,1,58.46,0
32938884,,35.96,1,54.74,0
32938973,,-0.68,0,0,0
32939766,,0,0,0,0
32940195,,-0.07,0,0,0
32940548,,3.54,0,4.35,0
32940822,,0,0,0,0
32940879,,-0.09,0,0,0
32941515,,194.37,1,299.56,0
32941572,,13.58,0,14.21,0
32942106,,4.77,0,4.79,0
32943527,3,0,0,0,0
32943971,,61.81,1,76.96,0
32944988,,0,0,0,0
32945099,,-0.01,0,0,0
32946286,,0,0,0,0
32947681,,0,0,0,0
32948440,,102.67,1,152.45,0
32949580,,-1.58,0,0,0
32949762,4,-2.25,0,0,0
32950208,,-4.15,0,0,0
32951035,,-0.03,0,0,0
32951416,,0,0,0,0
32952478,,0,0,0,0
32952517,,-0.04,0,0,0
32954179,-1,0,0,0,0
32954760,,0,0,0,0
32954957,,255.65,2,481.06,0
33700924,6,49.8,0,19.62,40
32956411,,0,0,0,0
33264556,6,49.65,1,58.5,0
32960379,,-0.11,0,0,0
32961238,,-0.02,0,0,0
32961413,,1.5,0,3.55,0
32961690,,0,0,0,0
32962988,,-0.21,0,0,0
32962990,,4.44,0,8.1,0
32963204,,215.46,0,0,216
32965168,2,0,0,0,0
32965209,-1,0,0,0,0
32966510,,0,0,0,0
32967177,,4304.61,3,3472.95,1400
32970198,,0,0,0,0
32971792,,-0.12,0,0,0
32971801,,369.48,2,420.39,0
32972748,,-0.79,0,0,0
33549177,6,48.95,1,221.25,0
32976492,3,0,0,0,0
32976941,,-0.76,0,0,0
32978072,,80,0,0,80
32978484,,0,0,0,0
32978979,,10.2,0,5.27,0
32979684,,0,0,0,0
32981580,8,1.63,0,3.72,0
32981908,,34.38,1,38.68,0
32982308,,-0.01,0,0,0
32982790,5,114.1,0,0,120
32984435,,27.3,1,31,0
32984965,,-1.05,0,0,0
32985408,,-0.17,0,0,0
32985710,,-0.11,0,0,0
32985761,0,1.74,0,3.8,0
32985901,,-1.03,0,0,0
32985946,,161.05,0,68.2,120
32986581,,0,0,0,0
32987840,,11.22,0,11.22,0
32987980,,25.25,2,55.43,0
32988178,,15.17,0,21.15,0
32988498,3,-1.1,0,0,0
32989275,-1,0,0,0,0
32990036,,19.31,0,58.26,0
32991832,,1.19,0,1.39,0
32993056,,17.22,0,33.17,0
30180906,6,48.79,1,62.59,0
32995472,,25.13,1,39.6,0
32996700,,-0.75,0,0,0
32996834,,0.5,0,4,0
32997216,,3.91,0,4.5,0
34009973,6,47.65,1,63.3,0
32999219,,-0.37,0,0,0
32999316,,-0.13,0,0,0
32999407,,14.42,0,16.43,0
33253685,6,47.35,1,77.21,0
33001703,0,0,0,0,0
33004428,,0,0,0,0
33004977,,107.91,1,146.46,0
33005129,,0,0,0,0
33005226,,3.33,0,3.79,0
33005606,,0,0,0,0
33006140,8,70.21,1,131.74,0
33006664,,0,0,0,0
33006866,,51.87,0,79.38,0
33007341,,0,0,0,0
33007388,0,0,0,0,0
33007455,,-11.68,2,187.23,0
33008528,,0,0,0,0
33008747,,247.06,1,256.39,0
33009194,,31.58,0,28.32,0
33009506,,0,0,0,0
34141611,6,46.99,0,47.15,0
33010808,-1,-7.79,0,0,0
33011140,,-8.46,0,0,0
33012419,,-0.67,0,13.06,0
33012914,,11.57,0,14.25,0
33013331,,-0.56,0,0,0
33013988,,6.69,1,71.77,0
33014174,,3.52,0,4.21,0
33015085,,-0.99,0,0,0
33906192,6,46.68,0,54.23,0
33016192,,-0.64,0,0,0
32363906,6,46.31,0,43.9,0
33018532,0,82.52,1,96.67,0
33220419,6,45.63,0,5.88,40
33019039,,-0.11,0,0,0
32427972,6,45.05,0,24.03,0
33020586,,-1.3,0,0,0
33565985,6,44.85,0,10.39,40
33022679,,0,0,0,0
33320446,6,44.52,0,8.61,40
33023512,,510.03,2,33.23,492
33023835,,0,0,0,0
33023840,0,216,0,0,216
33025872,5,131.76,1,206.4,0
33026343,,0,0,0,0
33026645,,0,0,0,0
33027057,,-2.18,0,0,0
33028466,7,32.41,0,40.35,0
