id,amount,sold_on,fvf,source_em
53281764,34.2,4/8/18 19:04,1.88,8
53282424,85.3,4/8/18 19:35,0,4
53282637,34.5,4/8/18 19:51,3.11,8
53282826,23.36,4/8/18 20:23,2.1,8
53282878,24.99,4/8/18 20:07,0,8
53282901,95,4/8/18 20:11,12.35,22
53283396,11.96,4/8/18 21:05,3.59,8
53283641,95,4/8/18 21:00,0,8
53284968,87.9,4/8/18 22:10,7.91,8
53285444,37.98,4/8/18 22:21,3.42,8
53286472,8.99,4/8/18 23:43,0.81,8
53286754,43.95,4/9/18 0:28,3.96,8
53290475,19.99,4/9/18 3:13,1.8,3
53290510,46.44,4/9/18 3:13,6.04,3
53292767,29.99,4/9/18 6:28,3.59,8
53292769,34.5,4/9/18 6:14,3.11,8
53292829,20.54,4/9/18 6:19,2.4,8
53293020,44.99,4/9/18 6:41,5.85,8
53293421,24.3,4/9/18 7:14,0.85,8
53293451,43.95,4/9/18 7:22,3.96,8
53293504,20.5,4/9/18 7:21,1.74,8
53293704,74.25,4/9/18 7:39,9.65,8
53293752,63.24,4/9/18 7:34,7.36,8
53294142,43.95,4/9/18 7:59,3.96,8
53294470,29.99,4/9/18 8:20,4.39,8
53294578,72.95,4/9/18 8:28,6.07,8
53294683,68.4,4/9/18 8:37,4.06,8
53295859,9.99,4/9/18 9:48,0.9,8
53296645,5.36,4/9/18 10:52,0.53,3
53296824,68.4,4/9/18 10:53,3.82,8
53297160,95,4/9/18 11:07,8.15,8
53297536,34.2,4/9/18 12:28,2.19,8
53297834,29.75,4/9/18 11:52,2.25,8
53298065,169.95,4/9/18 12:05,11.47,8
53298457,25.73,4/9/18 12:32,3.34,8
53298516,72.95,4/9/18 12:29,6.35,8
53299309,16.38,4/10/18 5:13,1.41,8
53299702,23.36,4/9/18 13:44,2.1,8
53300242,87.9,4/9/18 14:11,7.91,8
53300402,19.99,4/9/18 14:16,1.8,8
53300461,24.79,4/9/18 14:18,1.33,8
53300795,72.95,4/9/18 14:36,7.02,8
53300884,96,4/9/18 14:45,7.74,22
53300942,34.2,4/9/18 14:51,1.85,8
53301081,34.2,4/9/18 15:16,2.34,8
53301331,34.16,4/9/18 15:08,0,8
53301653,22.5,4/9/18 15:38,1.52,8
53301768,44.99,4/9/18 15:42,4.05,8
53301855,29.99,4/9/18 15:50,4.27,8
53302428,47.99,4/9/18 16:11,3.01,8
53303131,119.7,4/9/18 16:49,3.84,3
53303134,80.5,4/9/18 16:57,7.64,8
53303329,82,4/9/18 17:04,11.52,8
53303372,72.95,4/9/18 17:02,7.3,8
53303603,8.32,4/9/18 17:13,0.71,8
53303676,43.95,4/9/18 17:18,3.96,8
53304127,10.4,4/9/18 17:34,0,8
53304308,51.54,4/9/18 17:43,4.64,8
53304705,52.53,4/9/18 18:00,4.73,8
53304897,45,4/9/18 18:08,5.85,8
53304906,42,4/12/18 20:45,3.88,8
53305199,18,4/9/18 18:22,1.52,8
53305578,34.2,4/9/18 18:47,2.34,8
53305694,38.5,4/9/18 18:45,2.67,16
53305799,19.99,4/9/18 18:53,0.7,8
53306280,44.99,4/9/18 19:11,5.85,8
53306293,34.2,4/9/18 19:11,1.85,8
53306416,34.2,4/14/18 18:25,2.22,8
53306470,19.56,4/9/18 19:24,2.54,8
53306743,34.2,4/9/18 19:32,2.25,8
53307839,12.82,4/10/18 9:00,1.22,8
53308033,90,4/10/18 9:21,8.1,16
53308629,57.74,4/9/18 21:06,5.2,8
53308992,36,4/9/18 21:27,2.11,8
53310446,22.99,4/10/18 0:43,2.07,4
53310664,15,4/10/18 0:43,0.88,4
53310893,138,4/9/18 22:40,12.42,8
53313739,95,4/10/18 1:13,8.89,8
53313968,49.99,4/10/18 1:43,4.5,8
53314610,17.77,4/10/18 3:20,5.33,8
53314905,9.49,4/10/18 3:28,1.23,8
53315436,29.99,4/10/18 4:36,3.87,8
53315488,21.51,4/10/18 4:28,1.94,8
53316002,43.95,4/10/18 5:17,3.96,8
53316223,43.95,4/10/18 7:01,3.96,8
53316255,77,4/10/18 6:37,7.01,8
53316407,41.5,4/10/18 5:53,5.52,8
53316499,17.89,4/10/18 6:00,0.5,8
53316851,43.95,4/10/18 6:36,3.96,8
53317753,37,4/10/18 15:00,2.43,8
53318030,43.32,4/10/18 7:52,2.55,8
53318463,51,4/10/18 8:44,3.58,8
53318553,284,4/10/18 8:26,0,4
53318630,23.36,4/10/18 8:35,2.1,8
53319215,43.95,4/10/18 9:12,3.96,8
53319315,30,4/10/18 9:16,1.05,15
53319340,89.97,4/10/18 9:20,10.26,8
53319896,95,4/10/18 9:58,8.15,8
53319978,22.99,4/10/18 9:57,1.08,8
53320186,254,4/10/18 10:12,0,4
53320284,284,4/10/18 11:32,0,4
53320794,19.5,4/11/18 6:43,2,8
53322181,43.95,4/10/18 12:06,3.96,8
53322744,34.23,4/10/18 12:40,3.02,3
53324306,19.46,4/11/18 3:39,0.72,3
53325198,27.02,4/10/18 15:01,2.43,8
53325676,146.27,4/10/18 15:30,12.42,8
53325714,45.6,4/10/18 16:04,4.1,8
53325896,17.77,4/10/18 15:41,5.33,8
53326196,79.98,4/10/18 15:59,2.8,4
53326306,38.5,4/10/18 16:20,3.35,8
53326451,17.9,4/10/18 16:14,1.61,8
53326465,9.41,4/10/18 16:25,0.85,8
53326506,8.99,4/10/18 16:15,0.13,
53326944,34.58,4/10/18 16:43,1.21,8
53327228,54.99,4/10/18 17:01,4.95,8
53327640,19.5,4/10/18 17:22,2.34,8
53327650,45.99,4/10/18 17:35,2.65,8
53328028,34.24,4/10/18 17:44,1.2,0
53328446,136.8,4/10/18 18:10,7.63,8
53328493,13.09,4/10/18 18:18,0.5,8
53329042,36,4/10/18 18:47,2.2,8
53329594,55,4/10/18 19:09,7.2,7
53330410,69.75,4/10/18 19:56,6.28,8
53330449,59.98,4/10/18 20:01,7.8,8
53330534,29.99,4/10/18 20:07,3.48,8
53332430,499.99,4/10/18 21:50,17.5,8
53332706,39.79,4/10/18 22:13,3.58,8
53332719,14.19,4/10/18 22:12,0.5,0
53338015,339.98,4/13/18 9:55,42.9,8
53339831,33.27,4/11/18 1:13,4.42,8
53340399,13.9,4/11/18 11:01,0.72,8
53340985,13.17,4/11/18 3:39,0.5,4
53341545,91.04,4/11/18 4:42,8.19,8
53342299,39.99,4/11/18 5:46,5.2,8
53343099,29.68,4/11/18 6:48,3.86,8
53343150,13.99,4/11/18 7:02,1.26,8
53343160,5.89,4/11/18 7:02,0.53,8
53343212,11.08,4/11/18 7:03,0.5,8
53343239,36,4/11/18 6:58,2.49,8
53343358,47.51,4/11/18 7:06,5.47,8
53344214,13.85,4/11/18 8:11,1.25,8
53344304,27.8,4/11/18 8:13,2.78,8
53344487,284,4/11/18 8:25,0,4
53344530,20.79,4/11/18 8:35,1.69,8
53344583,6.99,4/11/18 8:35,0.63,8
53344693,72,4/11/18 8:40,4.86,8
53344719,95,4/11/18 8:41,7.9,8
53344824,110,4/11/18 8:51,14.3,8
53345313,323.91,4/11/18 9:18,25.69,8
53345403,149.95,4/11/18 9:22,19.94,8
53345549,360,4/11/18 9:42,0,4
53346138,28.96,4/11/18 10:14,2.61,8
53347154,36,4/11/18 11:17,2.56,8
53347206,33.66,4/11/18 11:21,0,8
53347396,8.41,4/11/18 11:33,0.71,8
53347660,44.67,4/11/18 11:52,5.81,8
53347885,29.99,4/11/18 12:14,4.16,8
53348316,24.79,4/11/18 12:33,1.33,8
53348762,57,4/11/18 14:12,3.28,8
53348811,22.43,4/11/18 13:05,0.79,0
53348821,47.97,4/11/18 13:02,7.68,4
53349103,190,4/11/18 13:26,17.1,4
53349166,65.41,4/11/18 13:25,0,8
53349520,284,4/11/18 13:43,0,0
53349901,38.98,4/11/18 14:05,4.42,8
53350287,20.58,4/11/18 14:28,2.68,8
53350648,17.77,4/11/18 14:56,5.33,8
53350799,88.95,4/11/18 15:03,8.01,8
53351027,29.68,4/11/18 15:19,3.86,3
53351323,28.04,4/11/18 15:45,2.52,3
53351413,44.98,4/11/18 15:45,3.42,3
53351470,34.46,4/11/18 15:45,3.1,3
53351495,36,4/11/18 15:51,2.11,8
53351604,284,4/11/18 17:29,0,4
53352261,12.99,4/11/18 16:45,1.17,8
53352589,254.14,4/11/18 16:51,29.94,8
53352712,12.17,4/11/18 17:02,0.5,5
53352715,9.99,4/11/18 17:05,0.9,8
53353317,145,4/11/18 18:21,12.06,3
53353367,254,4/11/18 17:41,0,4
53353596,35.99,4/11/18 17:57,1.26,8
53353921,57.96,4/11/18 18:31,5.22,8
53353933,17.77,4/11/18 18:16,1.6,8
53354049,12.67,4/11/18 18:23,1.14,8
53354290,37,4/11/18 19:45,2.43,8
53354505,13.99,4/11/18 18:51,1.26,8
53354693,31.4,4/11/18 19:32,1.93,8
53355280,29.16,4/11/18 19:29,2.62,8
53355285,2.44,4/11/18 19:36,0.5,8
53355365,95,4/11/18 20:21,7.41,4
53355448,29.99,4/11/18 19:33,3.99,8
53355559,79.81,4/11/18 19:41,7.18,8
53355755,29.99,4/11/18 19:53,3.9,8
53355988,85.5,4/11/18 20:07,4.62,8
53356634,34.2,4/11/18 20:53,2.43,8
53356656,22,4/11/18 20:55,1.67,8
53357012,29,4/11/18 21:12,1.02,4
53357070,69.75,4/11/18 22:17,6.28,8
53357210,38.94,4/11/18 21:27,4.42,8
53358337,45.95,4/11/18 23:16,2.94,8
53359122,27.5,4/12/18 0:37,1.78,8
53359608,178.75,4/12/18 19:15,32.06,8
53361367,38.5,4/12/18 4:43,2.6,8
53362056,17.9,4/12/18 5:46,1.61,8
53362066,72,4/12/18 15:05,4.73,8
53362153,84.99,4/12/18 5:55,5.32,8
53362170,23.1,4/12/18 5:57,4.39,8
53362338,17.77,4/12/18 6:13,5.33,8
53362769,82.65,4/12/18 6:42,12.35,3
53362866,28.5,4/12/18 12:52,1.95,8
53362957,284,4/12/18 6:58,0,4
53362989,284,4/12/18 7:00,0,4
53363010,29.99,4/12/18 7:04,3.87,8
53363233,95,4/12/18 7:23,8.03,8
53363266,95,4/15/18 9:17,7.41,8
53363337,39,4/12/18 7:27,2.63,8
53363453,76,4/12/18 7:35,6.84,8
53363462,113.98,4/12/18 7:37,6.3,8
53363580,18.49,4/12/18 22:38,1.66,8
53363589,39.42,4/12/18 7:54,3.55,8
53363660,45,4/12/18 7:52,5.85,8
53363961,72.95,4/12/18 8:07,7.3,8
53364135,64.34,4/12/18 8:12,5.79,3
53364412,73.11,4/12/18 8:30,4.15,8
53364447,12.43,4/12/18 8:26,1.12,8
53364942,254,4/12/18 8:46,0,4
53365558,25.96,4/12/18 9:16,0.91,0
53365623,53.58,4/12/18 9:25,3.92,8
53367296,37,4/12/18 20:24,2.43,8
53367329,38.98,4/12/18 10:07,4.42,8
53367736,115.48,4/12/18 10:58,10.39,8
53367815,216,4/12/18 10:41,13.8,8
53367963,39.99,4/12/18 10:48,1.4,3
53368503,284,4/16/18 15:27,0,0
53368659,62.17,4/12/18 11:39,5.6,8
53368938,64.37,4/12/18 11:52,10.33,8
53368970,254,4/12/18 14:53,0,4
53369474,19.96,4/12/18 12:29,1.35,8
53369975,60.48,4/12/18 13:00,5.44,8
53370288,36,4/12/18 13:18,3.18,8
53370343,284,4/12/18 13:21,0,4
53370567,20.66,4/12/18 13:34,1.86,8
53370615,36,4/12/18 13:38,2.46,8
53370624,103.5,4/12/18 13:44,9.32,8
53370628,110,4/12/18 13:43,14.3,8
53370723,168.25,4/12/18 13:49,9.09,8
53371109,64.94,4/12/18 14:10,5.84,8
53371410,95,4/12/18 14:29,8.15,8
53371460,57,4/12/18 14:34,2,0
53371533,57,4/12/18 14:45,3.9,8
53371698,110,4/12/18 14:50,14.3,8
53371790,62.95,4/12/18 14:57,0,8
53371876,57.9,4/12/18 15:22,9.1,8
53371992,8.95,4/12/18 15:08,0.5,8
53372002,284,4/12/18 15:15,0,4
53372466,29.99,4/12/18 15:49,4.44,8
53372533,39.99,4/12/18 15:49,1.4,8
53372899,4.88,4/12/18 16:09,0.5,8
53372909,110,4/12/18 16:08,14.3,8
53372997,41.53,4/12/18 16:14,4.25,8
53373003,38.94,4/12/18 16:12,4.42,8
53373303,47,4/12/18 16:41,4.23,8
53373508,19.79,4/12/18 16:49,1.78,22
53373519,48.37,4/12/18 16:44,14.51,8
53373702,193.97,4/12/18 17:12,12.25,8
53373757,62.97,4/13/18 11:54,5.67,8
53374200,13.99,4/12/18 17:27,0.91,8
53374648,19.79,4/12/18 17:55,1.78,22
53374827,67.29,4/16/18 9:47,6.06,8
53374867,29.99,4/12/18 18:05,3.93,8
53375434,34.5,4/12/18 18:44,3.11,8
53375480,11.76,4/12/18 18:46,0.95,8
53375735,59.98,4/12/18 19:00,8.09,8
53376154,14.99,4/12/18 19:26,2.97,8
53376476,284,4/12/18 19:41,0,0
53376540,18.69,4/12/18 19:48,0.65,8
53377296,14.84,4/12/18 20:45,1.93,22
53377953,28.5,4/12/18 21:24,1.77,8
53379693,40.99,4/12/18 23:49,1.43,4
53379829,23.1,4/13/18 0:06,4.39,8
53380146,18.69,4/13/18 0:47,1.68,8
53381540,34.5,4/13/18 4:16,3.11,8
53382319,39.84,4/13/18 5:14,3.59,8
53382653,32.75,4/13/18 5:44,2.18,4
53382765,10.24,4/13/18 5:54,0.58,3
53382800,20.47,4/15/18 5:56,2.03,8
53382939,87.9,4/13/18 6:08,7.91,8
53383165,110,4/13/18 6:37,14.3,8
53383474,79.9,4/13/18 18:00,2.8,4
53383545,34.2,4/13/18 7:41,2.43,8
53383558,45.18,4/13/18 6:58,4.07,8
53383653,84.71,4/13/18 7:53,7.16,8
53383844,29.99,4/13/18 7:19,4.5,8
53383869,110,4/13/18 7:20,14.3,8
53383995,37.49,4/13/18 7:30,3.37,8
53384324,9.73,4/13/18 7:51,0.5,8
53384342,44.42,4/13/18 7:56,5.77,8
53384611,43.95,4/13/18 8:16,3.96,8
53384688,62.24,4/30/18 15:26,6.16,8
53384786,31,4/13/18 8:26,2.79,8
53385297,35.57,4/13/18 11:40,2.86,8
53385804,34.2,4/13/18 9:33,2.4,8
53386135,57,4/13/18 9:56,3.64,8
53386766,25.8,4/13/18 10:40,2.32,8
53386785,36.39,4/13/18 10:41,3.6,4
53387363,28.5,4/13/18 11:28,3.6,8
53387669,40.37,4/13/18 11:45,3.63,8
53387762,254,4/13/18 11:53,0,4
53387778,11.9,4/13/18 11:53,1.07,8
53388049,36,4/13/18 12:19,3.7,8
53388084,35,4/13/18 12:21,3.15,8
53388190,72.95,4/13/18 12:38,6.16,8
53388375,29.99,4/13/18 12:36,4.1,8
53388462,43.95,4/13/18 12:56,3.96,8
53388565,73.19,4/13/18 12:48,12.01,8
53388820,27.18,4/13/18 13:10,2.27,8
53388907,62.24,4/15/18 9:12,6.16,8
53388961,14.03,4/13/18 13:27,1.26,8
53388981,39.99,4/13/18 13:29,5.2,8
53389030,27.84,4/13/18 13:30,5.29,8
53389711,22.5,4/13/18 14:13,1.34,8
53389963,107.97,4/13/18 14:35,3.78,8
53390040,10.07,4/13/18 14:38,0.5,2
53390704,22.83,4/13/18 15:25,1.15,8
53390790,13.1,4/13/18 15:36,3.93,8
53390810,28.5,4/13/18 15:33,1.72,8
53391854,77.8,4/16/18 9:17,7.69,8
53391927,43.95,4/13/18 16:52,3.96,8
53391930,42,4/13/18 16:53,2.95,8
53393411,284,4/13/18 18:48,0,2
53393498,11.49,4/13/18 19:36,1.03,8
53393501,102,4/13/18 18:39,5.78,8
53393909,65,4/13/18 19:05,5.85,8
53393930,118.78,4/13/18 19:07,0,4
53394768,28.5,4/13/18 20:10,1.82,8
53394881,39.99,4/13/18 20:16,3.6,8
53395022,12.98,4/13/18 20:30,1.69,8
53395646,53.5,4/13/18 21:19,3.71,8
53399588,26.18,4/14/18 4:55,2.36,8
53400191,102.6,4/14/18 5:49,6.93,8
53400823,28.5,4/14/18 6:53,4,8
53401568,34.2,4/14/18 7:47,2.28,16
53401678,19.64,4/14/18 8:02,2.55,8
53401899,15.43,4/14/18 8:15,1.39,8
53402113,25,4/14/18 8:32,2.25,8
53402425,62,4/14/18 8:58,8.96,8
53402440,29.99,4/14/18 9:39,3.53,8
53402552,44.99,4/14/18 9:04,5.85,8
53402600,34.65,4/14/18 9:05,2.08,8
53402776,149.55,4/14/18 9:19,19.44,22
53402785,62,4/14/18 9:15,7.24,8
53402915,35.94,4/14/18 9:22,2.52,8
53403198,100,4/14/18 23:20,,
53403247,125,4/14/18 9:39,16.25,8
53403431,64.72,4/14/18 9:47,5.82,8
53403675,72.94,4/14/18 9:59,11.9,15
53403695,22.5,4/15/18 12:18,1.58,8
53404134,51.5,4/14/18 10:26,6.07,8
53404420,125,4/14/18 10:53,16.25,8
53404495,29.99,4/14/18 10:47,4.33,8
53404806,19,4/14/18 11:09,2.47,8
53405375,28.5,4/14/18 11:44,1.67,8
53405604,36.58,4/14/18 12:01,3.29,8
53405631,32.75,4/14/18 12:02,2.33,8
53405958,41.03,4/14/18 12:53,0,8
53406099,57,4/14/18 12:28,3.95,8
53406126,41.53,4/14/18 12:29,4.52,15
53406330,16.59,4/14/18 12:52,1.49,8
53406502,15.83,4/14/18 12:52,1.26,8
53406954,284,4/14/18 13:54,0,0
53407216,284,4/14/18 13:36,0,4
53407491,72.95,4/14/18 13:57,6.83,16
53407634,38.06,4/14/18 14:02,4.95,8
53407677,13.09,4/14/18 14:07,1.18,8
53408348,23.75,4/14/18 14:47,3,8
53408502,26.94,4/14/18 14:55,3.52,8
53408666,143,4/14/18 15:08,8.75,4
53409236,199,4/14/18 15:38,17.85,8
53409369,96.92,4/14/18 15:47,6.28,8
53409698,63.36,4/15/18 8:04,5.7,8
53409792,15.98,4/15/18 21:14,0.56,0
53410263,34.2,4/14/18 16:50,2.15,8
53410355,10,4/14/18 16:52,0.9,8
53410754,34.87,4/14/18 19:45,2.92,8
53410788,45,4/14/18 17:17,4.54,8
53410946,37.99,4/19/18 16:41,1.33,8
53411759,136.8,4/14/18 18:17,8.86,8
53412196,32.75,4/14/18 18:49,2.61,8
53412699,20,4/14/18 19:19,1.8,8
53413348,44.99,4/14/18 19:47,3.74,8
53413578,32,4/14/18 20:10,4.18,8
53413675,63.57,4/14/18 20:23,5.72,8
53413993,21.62,4/14/18 20:37,2.81,8
53414198,34.58,4/14/18 20:55,1.21,8
53415110,34.41,4/14/18 21:40,0,8
53416252,99.98,4/14/18 23:34,9,8
53416261,29.99,4/14/18 23:34,4.1,8
53416819,33.99,4/15/18 0:26,10.2,8
53418995,34.58,4/17/18 19:22,1.21,8
53419313,100,4/16/18 6:48,7.11,16
53419950,29.55,4/15/18 6:36,1.68,8
53420024,95,4/15/18 6:45,12.35,22
53420204,63.24,4/15/18 9:24,7.36,8
53420415,29.99,4/15/18 7:35,3.48,8
53421033,29.99,4/15/18 8:37,1.8,8
53421358,31,4/15/18 8:22,4.48,8
53421588,21.49,4/15/18 8:38,1.93,8
53421675,57.74,4/15/18 11:57,5.2,8
53421681,34.2,4/15/18 8:46,2.25,8
53421704,254,4/15/18 8:47,0,4
53421959,26.24,4/15/18 9:04,2.36,8
53422470,32,4/15/18 9:49,0.77,8
53422528,8.9,4/15/18 9:42,0.8,8
53422688,36,4/15/18 16:21,1.94,8
53422709,34.2,4/15/18 10:00,1.97,8
53422843,28.66,4/15/18 10:00,2.75,8
53422914,19.71,4/15/18 10:29,1.77,8
53423267,44.99,4/15/18 10:33,5.85,8
53423671,34.2,4/15/18 11:01,2.34,8
53424437,62,4/15/18 11:45,8.96,8
53424642,25.1,4/15/18 11:58,0.59,0
53424834,49.99,4/15/18 12:08,2.97,8
53425599,38.5,4/15/18 12:47,2.25,8
53426357,72.95,4/15/18 13:33,7.4,8
53426570,82.5,4/15/18 13:50,2.89,0
53426884,95,4/15/18 14:07,7.9,8
53426896,162.6,4/15/18 14:07,13.73,8
53427027,48.75,4/15/18 14:21,5.19,8
53427254,31.76,4/15/18 14:33,2.86,8
53428180,31.97,4/15/18 15:22,2.88,8
53428226,23.29,4/15/18 15:27,2.12,16
53428887,8.49,4/15/18 16:04,0.76,8
53429663,68.4,4/15/18 16:48,0,8
53429863,87.9,4/15/18 17:04,7.91,4
53429896,68.4,4/15/18 17:03,3.82,8
53430606,69,4/15/18 17:47,6.21,8
53431312,20,4/16/18 5:08,1.8,8
53431465,14.99,4/15/18 18:31,1.95,8
53431541,36.38,4/15/18 18:36,3.27,8
53432155,98.9,4/15/18 19:22,3.46,0
53432272,33.66,4/15/18 19:20,0,8
53432490,25.72,4/15/18 19:29,1.86,8
53432536,1045,4/16/18 7:12,49.13,8
53432667,7.99,4/15/18 19:36,0.12,
53432876,38.5,4/15/18 20:00,3.47,22
53432892,28.35,4/15/18 19:57,2.55,8
53432935,31,4/15/18 19:59,2.79,8
53434420,36.58,4/15/18 21:10,3.29,8
53434478,44.99,4/19/18 20:11,4.27,8
53434575,25.93,4/17/18 20:18,2.57,22
53435267,31,4/15/18 22:21,2.79,8
53437973,22.5,4/16/18 2:22,1.22,8
53438283,91.2,4/16/18 3:16,11.86,8
53438727,34.2,4/16/18 3:38,1.91,8
53438768,38.5,4/16/18 3:55,2.49,8
53439111,51,4/16/18 3:49,3.26,8
53439980,7.99,4/16/18 4:12,0.12,
53440596,35.96,4/16/18 5:31,4.16,8
53440767,22.76,4/16/18 5:42,2.05,8
53441047,64.43,4/16/18 12:14,5.8,8
53441239,12.45,4/16/18 6:26,2.99,8
53441308,7.95,4/16/18 6:28,0.72,8
53441339,284,4/16/18 6:30,0,4
53441381,284,4/16/18 6:32,0,26
53441791,25.71,4/16/18 7:10,3.34,8
53441987,18.69,4/16/18 7:22,1.68,8
53442174,59.36,4/16/18 7:30,7.72,8
53442183,54.4,4/16/18 7:32,6.18,8
53442956,76.5,4/16/18 8:25,9.95,8
53443206,37.49,4/16/18 9:28,4.55,8
53443505,29.99,4/16/18 9:06,4.1,8
53443581,48.46,4/16/18 9:10,3.27,8
53444138,44.42,4/16/18 9:45,5.77,8
53444251,110,4/16/18 9:50,9.3,8
53444676,273.65,4/16/18 10:19,35.57,4
53445506,34.2,4/16/18 11:18,2,8
53445845,56,4/16/18 11:32,5.04,8
53445923,29.68,4/16/18 11:57,3.86,8
53446758,31,4/16/18 12:30,2.79,8
53447208,29.99,4/16/18 13:01,3.65,8
53447261,42.9,4/16/18 13:08,2.97,8
53447494,14.98,4/16/18 13:12,1.43,8
53447767,39.99,4/16/18 14:47,5.2,8
53448198,30.86,4/16/18 14:01,2.78,8
53448248,15,5/1/18 15:57,0.95,8
53448475,34.2,4/16/18 14:11,1.97,8
53448527,45.08,4/16/18 14:11,2.27,8
53448735,13.99,4/16/18 14:26,1.26,8
53449073,21.98,4/16/18 14:49,0.77,0
53449164,30,4/16/18 17:12,1.62,8
53449189,68.4,4/16/18 15:06,4.62,8
53449260,17.41,4/16/18 15:15,2.26,8
53449269,4.17,4/16/18 15:03,0.5,8
53449460,7.43,4/16/18 15:13,0.97,8
53450191,21.7,4/28/18 12:30,1.62,8
53450862,17.77,4/16/18 16:34,5.33,8
53451210,37.6,4/16/18 16:53,3.13,8
53451751,44.5,4/16/18 17:20,10.5,4
53451872,31.66,4/16/18 17:37,2.85,8
53452064,54.99,4/16/18 17:44,7.15,8
53452143,34.5,4/16/18 17:42,3.11,8
53452479,6.93,4/16/18 18:00,0.5,4
53452640,251.25,4/16/18 18:10,34.85,8
53452718,254,4/16/18 18:16,0,0
53452790,19.8,4/23/18 16:41,2.57,8
53453680,25.73,4/16/18 18:43,3.34,8
53454661,21.51,4/16/18 19:35,1.94,8
53454763,22.5,4/16/18 19:47,1.56,8
53454929,26.5,4/17/18 4:41,2.39,8
53456031,145.42,4/16/18 20:44,12.42,8
53456871,136.8,4/16/18 22:37,7.39,8
53457306,400,4/17/18 7:17,36,8
53458277,284,4/16/18 21:33,0,4
53459290,14.01,4/16/18 22:09,0.5,8
53459538,68.4,4/16/18 22:27,3.82,8
53461670,22.99,4/17/18 2:43,6.9,8
53462160,10.84,4/17/18 3:45,0.65,8
53463718,34.2,4/17/18 5:20,2.06,8
53464315,34.55,4/17/18 6:15,2.21,8
53464564,17.77,4/17/18 6:52,5.33,8
53465682,29.78,4/17/18 7:59,0.69,8
53465773,114,4/17/18 8:06,6.36,8
53465984,32.36,4/17/18 8:21,2.91,8
53466255,254,4/17/18 8:41,0,4
53466391,35,4/17/18 8:52,3.15,8
53466590,22.75,4/17/18 9:09,0.8,8
53466932,18.37,4/17/18 9:36,3.49,8
53467044,59.89,4/17/18 10:46,5.39,8
53467141,99.98,4/17/18 10:00,13,8
53467444,17.24,4/17/18 10:15,1.71,4
53467476,16.2,4/17/18 10:16,1.6,4
53467810,46.18,4/17/18 10:46,3.98,8
53468197,20.16,4/22/18 8:12,3.84,8
53468455,9.24,4/17/18 11:10,0.63,4
53468554,38.98,4/17/18 11:13,4.42,8
53468660,159.89,4/17/18 11:30,14.39,8
53469018,19.74,4/17/18 11:40,0,8
53469346,28.5,4/17/18 12:03,2.03,8
53470102,17.88,4/17/18 12:50,5.36,8
53470168,78.7,4/17/18 12:58,7.08,8
53470197,89.99,4/17/18 13:03,17.1,15
53470798,26.52,4/17/18 14:27,4.48,4
53471000,35,4/17/18 14:08,1.23,0
53471095,54.44,4/17/18 14:08,0,8
53471319,22.5,4/17/18 16:51,1.6,8
53471427,39.73,4/17/18 14:16,3.58,8
53471447,44.54,4/17/18 14:17,5.79,8
53471962,125,4/17/18 14:55,16.25,8
53472685,42.99,4/17/18 16:00,1.5,8
53473270,48.92,4/17/18 15:13,1.71,0
53474429,45.12,4/17/18 15:17,1.58,0
53474533,34.13,4/17/18 15:19,1.19,0
53474808,44.99,4/17/18 15:56,3.86,8
53475398,35,4/17/18 16:16,3.15,8
53475431,17.9,4/17/18 16:22,1.61,8
53475759,148.88,4/17/18 16:44,5.21,8
53476156,57.6,4/17/18 17:55,6.03,3
53476280,17.98,4/17/18 17:15,1.62,8
53477127,67.01,6/7/18 12:02,2.35,4
53477136,29.68,4/17/18 18:06,0,8
53477161,27.68,4/17/18 18:06,2.49,22
53477405,11.34,4/17/18 18:22,1.02,8
53477825,33,4/17/18 18:52,8.4,4
53477927,19.41,4/17/18 18:48,1.43,8
53478245,284,4/17/18 19:53,0,0
53478439,42.52,4/17/18 19:28,2.87,8
53478969,20,4/17/18 20:21,0,8
53478984,29.99,4/17/18 19:54,3.53,8
53479112,35,4/17/18 19:59,3.15,8
53479140,9.85,4/17/18 20:05,1.87,15
53479994,39.99,4/17/18 20:54,5.2,8
53481889,79.99,4/17/18 22:08,10.4,8
53482084,34.34,4/17/18 22:24,3.09,8
53482390,31.13,4/17/18 22:45,2.18,8
53482571,109,4/17/18 23:02,32.7,8
53482695,44.45,4/17/18 23:11,4,8
53482879,10.07,4/17/18 23:33,0.5,0
53482935,33.99,4/18/18 0:17,1.19,0
53484232,40.75,4/18/18 1:31,3.24,8
53484733,60,4/18/18 2:45,9.5,8
53485036,29.99,4/18/18 3:26,3.93,8
53485916,49.75,4/18/18 5:06,3.49,8
53486143,59.98,4/18/18 5:25,8.43,8
53486371,28.98,4/18/18 5:44,3.84,8
53486377,17.77,4/18/18 5:46,5.33,8
53486594,8.99,4/18/18 15:23,0.81,8
53486985,36,4/19/18 13:16,2.33,8
53487542,19.75,4/18/18 7:19,1.28,8
53487664,18.69,4/18/18 7:28,1.68,8
53487871,46.26,4/18/18 7:42,1.62,0
53488736,7.9,4/18/18 8:42,0.71,8
53489090,24.79,4/18/18 8:27,0.52,0
53489095,91.95,4/18/18 8:30,8.28,8
53489835,284,4/18/18 9:20,0,2
53490223,29.68,4/18/18 12:05,0,8
53490257,9,4/18/18 12:05,0.5,8
53490598,22,4/18/18 10:09,3.14,8
