id,amount,sold_on,fvf,source_em
53241847,165,4/6/18 17:27,8.91,8
53242460,131.2,4/8/18 5:02,11.81,22
53242636,165,4/6/18 18:16,0,8
53242750,75,4/7/18 7:11,4.32,8
53244432,37.5,4/6/18 20:06,2.23,7
53244753,108,4/6/18 20:38,5.93,8
53248392,66,4/7/18 4:23,3.98,8
53252029,211.5,4/7/18 4:48,11.99,8
53252124,99,4/7/18 5:21,6.68,8
53252149,75,4/7/18 18:11,5,8
53252294,390,4/7/18 5:26,24.92,8
53252407,37.5,4/7/18 5:30,2.57,8
53252473,37.5,4/7/18 5:40,2.36,8
53252633,75.5,4/7/18 5:57,4.08,8
53252647,75,4/7/18 6:05,4.39,8
53252924,33,4/7/18 6:26,2.08,8
53253080,37.5,4/7/18 6:45,2.09,8
53253242,34.12,4/9/18 3:40,3.38,8
53253273,70.5,4/7/18 7:21,3.81,8
53253816,107.8,4/7/18 7:49,6.11,8
53253974,32.8,4/9/18 18:48,1.15,0
53254465,187.5,4/7/18 8:37,12.99,8
53255025,131.2,4/7/18 9:16,4.59,6
53255524,206.4,4/7/18 10:33,11.33,8
53255633,136.5,4/7/18 10:26,8.85,8
53256069,174,4/7/18 10:34,10.81,8
53256704,33,4/7/18 11:12,2.14,8
53256898,32.8,4/7/18 11:26,1.8,8
53257380,141,4/7/18 12:11,8.88,8
53257725,33,4/7/18 12:31,1.87,8
53257796,33,4/7/18 12:40,2.32,8
53257878,164.3,4/7/18 12:39,11.68,8
53257916,37.5,4/7/18 12:44,2.19,8
53258021,37.5,4/7/18 12:50,2.53,8
53258404,75,4/7/18 13:13,4.93,8
53258424,66,4/7/18 13:49,4.63,8
53258498,65.6,4/7/18 13:18,4.61,8
53258722,75,4/7/18 14:52,4.79,8
53258874,75,4/7/18 13:48,5,8
53259123,99,4/7/18 14:00,5.7,8
53259138,37.5,4/7/18 14:09,2.63,8
53259910,66,4/7/18 14:49,4.16,8
53260232,66,4/7/18 15:12,3.74,8
53260330,70.15,4/7/18 15:22,4.74,8
53260839,75,4/7/18 15:56,4.59,8
53261407,137,4/7/18 16:42,9.74,8
53262121,150,4/7/18 17:17,8.91,8
53262295,33,4/7/18 17:42,1.9,8
53262365,65.6,4/7/18 17:46,5.9,22
53262955,70.5,4/7/18 18:20,3.87,8
53263859,98.4,4/7/18 19:30,6.11,8
53263917,33,4/7/18 19:29,2.23,8
53264039,70.5,4/7/18 19:31,4.89,8
53264239,33,4/7/18 19:45,1.9,8
53264453,33,4/7/18 20:13,2.32,8
53266451,112.5,4/7/18 22:14,6.48,8
53268827,33,4/8/18 11:44,2.29,8
53268881,37.5,4/8/18 4:07,2.57,8
53269128,75.5,4/8/18 4:46,4.35,8
53269657,37.5,4/8/18 5:24,2.09,8
53270565,108,4/8/18 6:34,6.42,8
53270993,37.5,4/8/18 7:04,2.06,8
53271466,70.5,4/8/18 7:48,3.87,8
53271649,37.5,4/8/18 8:02,2.23,8
53271655,33,4/8/18 8:02,1.81,8
53272103,70.5,4/8/18 8:40,4.12,8
53272222,75,4/8/18 9:16,4.93,8
53272293,33,4/8/18 8:56,1.99,8
53272303,75,4/15/18 17:50,4.52,8
53272430,75,4/8/18 9:13,5.06,8
53272518,37.5,4/8/18 9:12,2.36,8
53272760,112.5,4/8/18 9:50,7.8,8
53273046,37.5,4/8/18 9:49,2.67,8
53273553,75,4/8/18 10:41,4.86,8
53273641,75,4/8/18 10:31,5.2,8
53273766,99,4/8/18 10:45,6.59,8
53273854,66.5,4/8/18 10:50,5.99,22
53274267,33,4/8/18 11:16,1.9,8
53274330,75,4/8/18 11:22,5.33,8
53274916,175,4/8/18 12:04,10.71,8
53274933,37.5,4/8/18 12:21,2.19,8
53274970,282,4/8/18 12:13,19.54,8
53275328,37.5,4/8/18 12:33,2.33,8
53275451,37.5,4/8/18 12:37,2.43,8
53275532,150,4/8/18 12:55,8.91,8
53275729,33,4/8/18 12:55,1.9,8
53275799,37.5,4/8/18 12:59,2.33,8
53276430,70.5,4/8/18 13:42,4.63,8
53277115,75,4/8/18 14:27,5.2,8
53277267,70.5,4/8/18 14:32,3.81,8
53277269,164,4/8/18 14:41,9.15,8
53277923,103.5,4/8/18 15:06,6.52,8
53277961,33,4/12/18 12:55,2.08,8
53278041,75,4/8/18 15:21,4.19,8
53278295,70.5,4/8/18 15:35,4.82,8
53279044,66.5,4/8/18 16:12,4.31,8
53279759,65.6,4/8/18 17:39,4.55,8
53280077,226,4/8/18 17:09,13.83,8
53280293,70.5,4/8/18 17:23,4.5,8
53280509,37.5,4/8/18 17:35,2.23,8
53280736,37.5,4/8/18 17:49,2.26,8
53280832,112.5,4/8/18 18:00,6.78,8
53280869,66,4/8/18 18:05,4.69,8
53281039,75,4/8/18 18:17,4.25,8
53281571,98.4,4/8/18 18:44,5.93,8
53282212,75.8,4/20/18 20:11,4.78,16
53282373,75,4/8/18 19:34,4.79,8
53282549,33,4/8/18 19:45,2.32,8
53282996,103.5,4/8/18 20:18,6.24,8
53285640,59.98,4/8/18 22:31,5.4,8
53291556,145.5,4/9/18 4:53,9.04,8
53292088,145.5,4/13/18 7:03,13.1,22
53292221,66,4/9/18 5:29,3.68,8
53292891,59.98,4/9/18 6:24,3.35,8
53293211,37.5,4/9/18 6:50,2.19,8
53293229,75,4/9/18 6:54,5.33,8
53293336,264,4/9/18 7:01,15.21,8
53293456,59.98,4/9/18 7:16,3.4,8
53293462,75,4/9/18 7:16,4.93,8
53293637,88.98,4/9/18 7:31,4.89,8
53294238,70.5,4/9/18 8:07,5.01,8
53294418,70.5,4/9/18 8:25,4.76,8
53294633,32.8,4/9/18 8:31,2.95,22
53294811,33,4/9/18 8:43,1.93,8
53294821,198.5,4/9/18 8:47,11.79,8
53294861,33,4/9/18 8:47,2.11,8
53296382,119.96,4/9/18 10:24,7.56,8
53296630,66,4/9/18 10:37,3.92,8
53297126,37.5,4/9/18 11:15,2.03,8
53297850,102.95,4/9/18 11:53,5.65,8
53297980,112.5,4/9/18 12:00,6.99,8
53298194,33,4/9/18 12:47,1.93,8
53298398,33,4/9/18 12:26,1.96,8
53298709,33,4/9/18 12:40,2.11,8
53298714,104,4/9/18 12:47,7.21,8
53299518,66,4/9/18 13:25,3.68,8
53300004,238.7,4/9/18 14:05,15.68,8
53300589,66,4/9/18 14:34,3.68,8
53300834,37.5,4/9/18 14:47,2.19,8
53301194,89.54,4/11/18 12:18,8.86,8
53301261,164,4/9/18 17:55,10.48,8
53301993,66,4/9/18 15:49,3.86,8
53303957,33,4/9/18 17:52,1.78,8
53304182,187.5,4/9/18 17:48,10.63,8
53304281,37.5,4/18/18 11:27,2.19,8
53304601,150,4/9/18 18:16,10.26,8
53305779,99.75,4/9/18 18:58,8.98,22
53307604,103.2,4/9/18 20:11,6.87,8
53310962,33,4/9/18 22:52,2.11,8
53315188,33,4/10/18 4:09,1.81,8
53315861,104,4/10/18 5:11,6.08,8
53316112,70.5,4/10/18 5:30,4.19,8
53316236,37.5,4/10/18 5:40,2.23,8
53316487,66,4/10/18 6:01,4.63,8
53316529,33,4/10/18 6:05,2.23,8
53316920,37.5,4/10/18 6:34,2.33,8
53317502,37.5,4/10/18 7:15,2.67,8
53317807,244.2,4/10/18 7:42,13.19,8
53317811,75,4/10/18 7:46,4.19,8
53317855,70.5,4/10/18 7:41,5.01,8
53318168,1716,4/18/18 12:08,47.04,8
53318360,33,4/10/18 8:17,2.17,8
53318797,37.5,4/11/18 7:34,2.26,8
53319542,141,4/10/18 9:33,9.39,8
53320270,33,4/10/18 10:22,2.2,8
53320748,144.85,4/10/18 10:46,8.21,8
53321006,33,4/10/18 11:15,1.78,8
53321615,66,4/10/18 11:33,4.57,8
53321778,132,4/11/18 18:30,7.25,8
53321826,137,4/18/18 6:27,8.75,8
53322483,33,4/10/18 12:22,1.93,8
53322888,70.4,4/10/18 12:53,6.34,22
53323052,66,4/10/18 13:00,4.28,4
53323692,33,4/10/18 13:38,1.96,8
53323929,102.95,4/10/18 13:51,6.39,8
53324062,112.5,4/10/18 14:11,6.18,8
53324172,37.5,4/10/18 14:07,2.6,8
53324380,132,4/10/18 14:32,7.37,8
53324520,75,4/13/18 9:49,4.59,8
53324905,75,4/10/18 15:12,4.86,8
53324991,102.95,4/10/18 14:52,6.58,8
53325237,33,4/10/18 15:12,2.02,8
53325264,102.95,4/10/18 15:12,6.49,8
53325265,70.5,4/10/18 15:06,4.38,8
53325316,75.5,4/10/18 15:11,6.8,22
53325350,98.4,4/10/18 15:12,8.86,22
53325497,37.5,4/10/18 15:19,2.57,8
53325988,37.5,4/10/18 15:48,2.4,8
53326817,249,4/10/18 16:45,16.14,8
53327760,66,4/11/18 20:31,4.34,8
53327935,49.5,4/10/18 17:45,4.46,8
53328634,66,4/10/18 18:46,4.04,8
53329091,37.5,4/10/18 19:01,2.06,8
53330073,75,4/10/18 19:36,4.52,8
53342760,68.25,4/13/18 7:10,6.75,8
53343048,75,4/11/18 6:44,5,8
53343124,37.5,4/11/18 6:51,2.09,8
53343351,70.5,4/11/18 7:08,4.95,8
53343455,37.5,4/11/18 7:15,2.67,8
53343464,37.5,4/11/18 7:13,2.36,8
53343620,98.8,4/11/18 7:45,6.85,8
53344006,140.3,4/11/18 7:50,12.63,22
53344085,75,4/11/18 8:02,5,8
53344341,33,4/11/18 8:16,2.23,8
53344542,75,4/11/18 9:10,5.06,8
53345117,37.5,4/11/18 9:13,2.13,8
53345290,33,4/11/18 9:23,2.02,8
53345644,75,4/11/18 9:46,4.39,8
53345709,150,4/11/18 9:57,10.67,8
53345719,132,4/11/18 9:45,8.32,8
53345755,1875,4/11/18 9:59,48.98,8
53345850,165,4/11/18 10:01,0,8
53346334,75,4/11/18 10:30,4.19,8
53347042,178.7,4/11/18 12:12,10.78,8
53347415,70.5,4/11/18 11:42,4.82,8
53347505,37.5,4/11/18 11:45,2.46,8
53347547,70.3,4/11/18 11:45,3.99,8
53347895,108,4/11/18 12:11,7.1,8
53347899,396,4/11/18 12:20,24.59,8
53349188,164,4/11/18 13:52,10.92,8
53349859,33,4/11/18 14:06,1.93,8
53350709,141,4/11/18 15:09,9.52,8
53351603,65.6,4/11/18 15:54,4.13,8
53351851,99.75,4/11/18 16:17,5.75,8
53352005,202.5,4/11/18 16:24,11.66,8
53352150,37.5,4/11/18 16:24,2.5,8
53352338,33,4/11/18 16:37,1.84,8
53352565,75,4/11/18 16:50,4.86,8
53353061,37.5,4/11/18 17:26,3.38,22
53353787,75,4/11/18 18:05,5.27,8
53354161,103.5,4/11/18 18:29,6.71,8
53354251,75,4/11/18 18:51,5.27,8
53354313,75,4/11/18 18:35,4.46,8
53354471,32.8,4/11/18 18:44,1.89,4
53354784,33,4/11/18 19:12,2.32,8
53355027,140.6,4/11/18 19:18,8.6,8
53355319,66,4/11/18 19:30,4.51,8
53355424,37.5,4/11/18 19:41,2.3,8
53355831,99,4/11/18 20:10,6.06,8
53355920,295.5,4/12/18 7:39,20.21,8
53356557,37.5,4/11/18 20:54,2.19,8
53356626,37.5,4/11/18 20:49,2.03,8
53356839,66,4/11/18 21:06,4.4,8
53358938,75.5,4/12/18 0:13,6.8,22
53361771,183,4/12/18 5:30,12.19,8
53361788,33,4/12/18 5:29,2.23,8
53362300,178.2,4/12/18 6:11,12.35,8
53362650,112.5,4/12/18 6:39,7.19,8
53362829,70.5,4/12/18 6:52,4.19,8
53363319,37.5,4/12/18 7:26,2.03,8
53363379,37.5,4/12/18 7:35,2.67,8
53363704,34.65,4/12/18 8:08,3.12,8
53364262,137.25,4/12/18 9:05,8.15,8
53364337,33,4/12/18 13:11,2.17,8
53365102,33,4/12/18 11:25,2.32,8
53365161,150,4/12/18 8:57,0,8
53365536,66,4/12/18 9:09,4.16,8
53366649,33,4/12/18 9:37,1.87,8
53367077,132.9,4/12/18 9:48,11.96,22
53367314,37.5,4/12/18 10:03,2.26,8
53367407,32.8,4/12/18 10:12,1.8,8
53368229,108,4/12/18 11:33,7.29,8
53368514,37.5,4/12/18 11:26,2.46,8
53368621,99,4/12/18 11:31,6.06,8
53368723,99,4/12/18 11:38,6.33,8
53368824,146,4/12/18 12:16,8.94,8
53369171,174.9,4/12/18 12:14,12.44,8
53369758,37.5,4/12/18 13:03,2.09,4
53370117,37.5,4/12/18 13:08,2.43,8
53370137,65.6,4/12/18 13:14,4.31,8
53370617,75,4/12/18 13:41,4.59,8
53371718,75,4/12/18 14:51,6.75,22
53371784,132,4/12/18 14:58,0,8
53371825,65.4,4/19/18 8:27,4.47,8
53371970,511.4,4/12/18 15:27,27.62,8
53372296,103.5,4/12/18 15:31,0,8
53372657,66,4/12/18 16:04,3.56,8
53372874,37.5,4/12/18 16:09,2.26,8
53372971,145.4,4/12/18 18:21,10.34,8
53373124,75,4/12/18 16:23,4.46,8
53373316,33,4/12/18 16:38,1.93,8
53373730,33,4/12/18 16:59,2.32,8
53373873,75,4/12/18 17:10,4.93,8
53374379,103.5,4/12/18 17:39,7.17,8
53375229,37.5,4/12/18 18:28,2.5,8
53375334,37.5,4/12/18 19:16,2.26,8
53375814,33,4/12/18 19:07,2.02,8
53376317,108.5,4/12/18 19:33,7.52,8
53376496,434.5,4/12/18 19:51,29.72,8
53376614,103.5,4/12/18 20:01,6.24,8
53376873,15.9,4/12/18 20:13,1.07,8
53377775,75,4/12/18 21:13,4.73,8
53378744,70.5,4/13/18 10:10,4.31,8
53379197,235.5,4/12/18 23:12,16.53,8
53381183,48.7,4/13/18 3:08,3.11,8
53382367,37.5,4/13/18 5:20,2.09,8
53382778,30.03,4/13/18 7:59,2.97,3
53382923,70.3,4/13/18 6:14,4.05,8
53382951,98.1,4/13/18 6:08,5.83,4
53383021,75,4/13/18 6:36,4.93,8
53383247,99,4/13/18 6:37,5.97,8
53383552,37.5,4/13/18 6:57,2.53,8
53383697,37.5,4/13/18 7:07,2.19,8
53384362,75.5,4/13/18 7:56,4.14,4
53384499,70.5,4/13/18 8:03,4.63,8
53384594,75,4/13/18 8:12,5.2,8
53384654,37.5,4/13/18 8:17,2.67,8
53384817,136.5,4/13/18 14:15,8.23,8
53385491,70.5,4/13/18 9:15,4.12,8
53385603,33,4/13/18 9:22,1.99,8
53385629,37.5,4/13/18 9:25,2.09,8
53385905,75,4/13/18 9:44,4.32,8
53386372,66,4/13/18 10:12,3.8,8
53386444,136.5,4/13/18 10:18,9.34,8
53386577,66,4/13/18 13:36,4.16,8
53386655,33,4/13/18 10:35,1.99,8
53386788,33,4/13/18 10:48,2.17,8
53387507,70.5,4/13/18 11:38,3.81,8
53387794,99,4/13/18 14:54,5.79,8
53388122,70.5,4/13/18 12:27,4.57,8
53388398,99,4/13/18 12:40,6.33,8
53388448,141,4/13/18 12:46,9.77,8
53388926,168.15,4/13/18 13:48,11.8,8
53389159,70.5,4/13/18 13:46,4.95,8
53389294,37.5,4/13/18 13:46,2.53,8
53389305,37.5,4/13/18 13:52,2.5,8
53390092,37.5,4/13/18 14:40,2.16,8
53390586,103.5,4/13/18 15:19,6.33,8
53390688,107.4,4/13/18 15:35,7.25,8
53391034,75,4/13/18 15:53,4.86,8
53391093,294.3,4/13/18 16:08,19.07,4
53391259,75,4/13/18 16:44,5,8
53391716,32.7,4/13/18 16:36,2.06,8
53391838,33,4/13/18 17:30,2.05,8
53392171,37.5,4/13/18 17:30,2.5,8
53392368,66,4/13/18 17:32,4.34,8
53392393,66,4/13/18 19:13,4.63,8
53393241,37.5,4/13/18 18:20,2.09,8
53393735,66,4/14/18 5:27,4.69,8
53394049,75,4/14/18 9:53,4.32,8
53394970,75,4/13/18 20:27,4.46,8
53395001,75,4/13/18 20:28,4.46,8
53395219,66,4/13/18 20:45,3.68,8
53395366,70.5,4/13/18 20:59,4.06,8
53397033,32.7,4/13/18 23:36,2.06,4
53398532,103.5,4/14/18 2:46,6.8,8
53399438,104,4/14/18 4:46,6.18,8
53399488,37.5,4/14/18 4:49,2.4,8
53399495,75,4/14/18 4:48,4.05,8
53399535,66,4/15/18 14:58,4.28,8
53399708,37.5,4/14/18 5:05,2.6,8
53400186,75,4/14/18 18:16,4.79,8
53400315,33,4/14/18 5:59,2.11,8
53400591,33,4/14/18 6:33,1.96,8
53400856,66,4/14/18 6:46,4.04,8
53401109,98.1,4/14/18 7:10,3.43,0
53401476,37.5,4/14/18 7:44,2.43,8
53401922,33,4/14/18 8:29,2.26,8
53402018,141.5,4/14/18 8:32,9.3,8
53402797,37.5,4/14/18 9:18,2.23,8
53402838,32.7,4/14/18 9:18,2.18,8
53403122,38.45,4/25/18 11:12,2.66,8
53403478,66,4/14/18 9:51,3.98,8
53403762,75,4/14/18 10:02,4.19,8
53404308,75,4/14/18 10:37,4.05,8
53404379,33,4/14/18 17:27,2.14,8
53404382,33.5,4/24/18 10:13,2.23,8
53404403,33,4/14/18 10:39,1.99,8
53404443,174.75,4/14/18 10:53,11.17,8
53404980,66,4/14/18 11:31,4.1,8
53405609,66,4/14/18 12:04,3.68,8
53405941,33,4/14/18 12:24,2.97,22
53406066,102.75,4/14/18 12:28,5.83,8
53406212,37.5,4/14/18 12:37,2.4,8
53406454,33,4/14/18 12:53,1.9,8
53406534,33,4/14/18 13:01,2.05,8
53408083,37.5,4/14/18 14:29,2.63,8
53408218,70.5,4/14/18 14:41,4,8
53408485,297,4/14/18 14:56,19.78,8
53408771,70.5,4/14/18 15:14,4.38,4
53409152,75,4/14/18 15:36,4.66,8
53409441,206.7,4/14/18 15:58,11.53,8
53409451,75,4/14/18 15:54,5,8
53409584,112.5,4/14/18 16:02,7.8,8
53409680,103.5,4/14/18 16:15,6.05,8
53409898,70.5,4/14/18 16:28,4.44,8
53410644,33,4/14/18 17:06,2.35,8
53410688,37.5,4/14/18 17:12,2.6,8
53410903,37.5,4/14/18 17:25,2.16,8
53411076,33,4/14/18 17:49,2.35,8
53412036,70.5,4/14/18 19:03,4.63,8
53412228,70.5,4/14/18 18:49,4.44,8
53412420,37.5,4/14/18 18:57,2.16,8
53412430,136.5,4/14/18 18:59,8.85,8
53412766,32.7,4/14/18 19:18,2.03,8
53417645,32.8,4/15/18 2:12,2.18,8
53419166,68.25,4/15/18 5:26,6.75,3
53419272,207,4/15/18 5:41,12.3,8
53419406,37.5,4/15/18 5:48,2.23,8
53419467,66,4/15/18 5:55,3.8,8
53419543,37.5,4/15/18 6:29,2.3,8
53420015,133,4/15/18 6:40,7.78,8
53420433,75,4/15/18 7:12,4.79,8
53420520,37.5,4/15/18 7:18,2.67,8
53420570,33,4/15/18 7:22,2.08,8
53420773,68.25,4/19/18 4:58,6.75,8
53420859,150,4/17/18 15:06,10.13,8
53421141,99,4/15/18 8:10,5.52,8
53422335,103.5,4/15/18 9:33,7.27,4
53422478,142.8,4/20/18 6:42,8.23,8
53422642,33,4/15/18 9:53,2.35,8
53422718,33,4/15/18 9:59,2.26,8
53422996,33,4/15/18 10:21,1.16,2
53423258,136.5,4/15/18 10:31,8.6,8
53423306,37.5,4/15/18 11:40,2.09,8
53423377,38.45,4/24/18 19:24,2.53,8
53423432,150,4/15/18 10:49,8.51,8
53423442,37.5,4/15/18 10:41,2.23,8
53423503,66,4/15/18 10:50,3.62,8
53423643,187.5,4/15/18 11:00,12.32,8
53424966,150,4/15/18 12:43,5.25,0
53425155,33,4/15/18 12:28,2.26,8
53425420,75,4/18/18 13:45,5.06,8
53425554,70.5,4/15/18 13:09,6.35,22
53425725,66,4/15/18 12:58,4.51,8
53426727,433.5,4/15/18 14:16,28.09,8
53427341,99.75,4/15/18 14:41,6.91,4
53427556,135.9,4/15/18 14:50,8.19,8
53427634,66,4/15/18 14:55,4.57,8
53428304,33,4/15/18 15:34,2.29,8
53428378,141,4/15/18 16:25,8.5,8
53428452,169.5,4/15/18 15:52,10.37,8
53429306,37.5,4/15/18 16:30,2.63,8
53429829,70.5,4/15/18 17:01,4.82,8
53429874,32.8,4/15/18 17:06,1.77,8
53430237,103.5,4/15/18 17:41,5.87,8
53430419,37.5,4/15/18 17:32,2.36,8
53430511,33,4/16/18 9:40,1.87,8
53430909,33,4/15/18 17:58,2.23,8
53431024,70.5,4/15/18 18:12,3.93,8
53431175,142,4/15/18 18:43,8.56,8
53431635,32.7,4/15/18 18:37,1.8,8
53432964,37.5,4/15/18 20:24,2.33,8
53433009,150,4/15/18 20:02,9.32,8
53433100,37.5,4/15/18 20:09,2.13,8
53433276,187.5,4/15/18 20:23,10.29,8
53433442,70.5,4/15/18 20:33,4.12,8
53433445,108,4/15/18 20:33,7.48,8
53433924,70.5,4/15/18 21:17,4.76,8
53434156,37.5,4/15/18 21:04,2.19,8
53438380,102.37,4/18/18 8:13,10.13,8
53440648,99,4/16/18 5:28,6.06,8
53440857,66,4/16/18 5:50,3.74,8
53440922,103.5,4/16/18 6:14,6.33,8
53440957,33,4/16/18 6:01,2.08,8
53441357,164,4/16/18 6:36,10.92,8
53441477,37.5,4/16/18 6:56,2.19,8
53441553,206.2,4/19/18 3:13,12.81,4
53441759,33,4/16/18 7:19,1.87,8
53442118,103.5,4/16/18 7:30,9.32,22
53442149,33,4/16/18 7:32,2.02,8
53442262,33,4/16/18 8:00,2.02,8
53442284,37.5,4/16/18 8:05,2.26,8
53442383,316,4/16/18 7:49,17.63,8
53442389,75,4/16/18 7:45,4.86,8
53443002,37.5,4/16/18 8:31,2.06,8
53443013,75,4/16/18 8:31,5.2,8
53443018,32.7,4/16/18 8:31,2.32,8
53444012,75,4/16/18 9:39,4.73,8
53444107,33,4/16/18 9:45,2.26,8
53444142,103.5,4/16/18 9:45,7.17,8
53444253,37.5,4/16/18 9:51,2.13,8
53444507,32.7,4/27/18 19:14,2.18,8
53444682,37.5,4/16/18 10:20,2.43,8
53445160,75,4/16/18 10:52,4.05,8
53445298,113,4/16/18 10:58,6.31,8
53445885,112.5,4/16/18 12:05,7.7,8
53446318,70.4,4/17/18 9:20,6.34,22
53446369,66,4/16/18 12:18,5.94,22
53446809,37.5,4/16/18 12:37,2.57,8
53447173,196.4,4/16/18 13:27,17.68,22
53447909,37.5,4/16/18 13:41,2.03,8
53447941,32.7,4/16/18 13:47,1.91,3
53448157,174,4/16/18 13:55,10.49,8
53448175,37.5,4/16/18 13:54,2.36,8
53448510,170.5,4/16/18 14:23,9.82,8
53448571,103.1,4/16/18 14:22,6.59,8
53448902,33,4/16/18 14:47,2.05,8
53449404,37.5,4/16/18 15:11,2.16,8
53449451,66,4/16/18 15:07,4.34,8
53449518,239,4/16/18 15:19,15.7,8
53450830,33,4/16/18 16:30,1.93,8
53450971,37.5,4/16/18 16:38,2.16,8
53451454,67,4/21/18 8:01,3.98,8
53451482,37.5,4/18/18 10:57,2.46,8
53451532,178.5,4/16/18 19:10,10.76,8
53451721,187.5,4/16/18 17:21,10.13,8
53452020,37.5,4/16/18 17:37,2.23,8
53452129,99,4/16/18 17:43,6.77,8
53453925,141,4/16/18 19:06,9.01,8
53455002,37.5,4/16/18 20:56,2.3,8
53457132,33,4/23/18 5:24,2.17,8
53463493,37.5,4/17/18 4:59,2.46,8
53463500,33,4/17/18 4:56,2.17,8
53463681,65.6,4/17/18 7:24,5.9,22
53464107,33,4/17/18 6:03,1.78,8
53464513,136.5,4/17/18 6:32,8.85,8
53465368,103.5,4/17/18 7:42,7.36,8
53465717,33,4/17/18 8:25,2.14,8
53465800,75,4/17/18 8:08,4.12,8
53465975,136.5,4/17/18 8:36,7.99,8
53465982,37.5,4/17/18 8:19,2.33,8
53466087,33,4/17/18 9:12,2.02,8
53466208,132,4/17/18 8:38,7.84,8
53466429,104,4/17/18 11:56,7.3,8
53466747,103.5,4/17/18 10:20,6.24,8
53467033,75,4/17/18 9:43,5.06,8
53467217,33,4/17/18 9:56,2.14,8
53467842,416.5,4/17/18 10:46,25.11,8
53468614,66,4/17/18 11:16,4.16,8
53468824,113,4/17/18 11:45,8.03,8
53469288,75,4/17/18 12:46,4.46,8
53469448,75,4/17/18 12:11,4.59,8
53470146,141,4/17/18 12:54,9.14,8
53473902,75,4/17/18 15:17,4.46,8
53475077,37.5,4/17/18 15:59,2.4,8
53475971,70.5,4/17/18 16:57,4.31,8
53476145,33,4/17/18 17:09,1.84,8
53476186,70.5,4/17/18 17:18,4.82,8
53476295,34.49,4/20/18 18:54,3.41,8
53476688,33,4/17/18 17:45,1.87,8
53476913,140.2,4/17/18 18:03,9.97,8
53477053,33,4/17/18 18:02,2.02,8
53477072,37.5,4/17/18 18:03,2.53,8
53477622,37.5,4/17/18 18:32,2.4,8
53478497,33,4/18/18 12:25,1.9,8
53478840,70.5,4/17/18 19:41,4.06,8
53479509,66,4/17/18 20:23,3.62,8
53480073,103.5,4/17/18 21:17,5.59,8
53481765,66,4/17/18 21:55,4.1,8
53483869,37.5,4/18/18 0:49,2.43,8
53484981,33,4/18/18 3:18,2.29,8
53486019,174,4/18/18 5:18,9.87,4
53486113,66,4/18/18 5:22,3.74,8
53486510,65.6,4/18/18 6:00,4.49,4
53486543,37.5,4/18/18 6:21,2.09,8
53486952,75,4/18/18 6:43,4.59,8
53487166,183,4/18/18 7:05,10.87,8
53487242,99.75,4/18/18 7:02,5.57,8
53487282,138.4,4/20/18 15:34,9.59,8
53488087,216,4/18/18 8:02,14.97,8
53488092,33,4/18/18 8:05,1.96,8
53488269,66.5,4/18/18 8:01,4.49,8
53488326,103.5,4/18/18 8:08,5.87,8
53488334,169.5,4/18/18 8:07,11.44,8
53489068,33,4/18/18 8:32,2.17,8
53489698,33,4/18/18 9:23,2.23,8
53489903,33,4/18/18 9:29,1.93,8
53489933,32.7,4/18/18 9:43,2.21,8
53489976,99,4/18/18 9:32,5.61,8
53493314,103.5,4/18/18 12:37,7.27,8
53493332,75,4/18/18 12:26,4.66,8
53493406,132,4/18/18 18:02,8.43,8
53493659,140.6,4/18/18 12:48,8.86,8
53495069,187.5,4/18/18 14:20,12.83,8
53495214,66.5,4/18/18 14:26,3.77,8
53495709,108.5,4/18/18 15:05,7.62,8
53495869,75,4/18/18 15:15,4.79,8
53496018,75,4/18/18 15:21,4.32,8
53496055,132,4/18/18 15:37,7.84,8
53496917,66,4/18/18 16:47,3.68,8
53498155,66,4/18/18 17:37,3.56,8
53498449,66,4/19/18 6:48,4.63,8
53499111,75,4/18/18 18:39,4.46,8
53499812,37.5,4/18/18 19:13,2.26,8
53500547,33,4/18/18 19:56,2.23,8
53500711,66,4/18/18 20:09,4.34,8
53500784,225,4/18/18 20:15,13.37,8
53501742,112.5,4/18/18 21:30,7.8,8
53502116,37.5,4/18/18 21:48,2.33,8
53502678,33,4/18/18 22:26,1.87,8
53504731,103.5,4/19/18 2:44,6.8,8
53505263,132,4/19/18 3:54,7.37,8
53505943,37.5,4/19/18 5:11,2.13,3
53506158,99,4/19/18 5:37,5.79,8
53506160,33,4/19/18 5:24,1.84,8
53506582,75,4/19/18 6:02,4.12,8
53506619,103.5,4/19/18 6:04,5.68,8
53507173,75,4/19/18 6:48,4.59,8
53507294,99,4/19/18 6:59,7.04,8
53507962,99,4/19/18 7:45,6.15,8
53508129,33,4/19/18 7:55,1.93,8
53508238,145.5,4/19/18 8:06,8.51,8
53508847,32.8,4/19/18 8:52,2.3,8
53509343,102.85,4/19/18 9:13,6.29,8
53509355,75,4/19/18 10:05,4.12,8
53509822,103.5,4/19/18 9:47,6.24,8
53510317,103.5,4/19/18 10:24,9.32,22
53510910,167.5,4/20/18 11:45,11.16,8
53511440,75,4/19/18 11:33,4.93,8
53512437,75,4/19/18 12:33,4.66,4
53512639,108,4/19/18 13:09,7.29,8
53512809,70.5,4/19/18 13:09,4.44,8
53513054,37.5,4/19/18 13:13,2.6,8
53513750,66,4/19/18 18:04,4.22,8
53514768,75.8,4/20/18 6:02,5.32,8
53515150,33,4/19/18 15:26,2.26,8
53516643,33,4/19/18 17:02,2.32,8
