id,user_id,paid_date,amount,type,record_id,notes,gco_order_number,paypal_order_number,status,created_at,updated_at,subscription_term_length,state,parent_id,is_first_payment,is_last_payment,credits_remaining,credits_pregrant,burn_user_id,free_trial,membership_level,refund_date,processor_em,admin_granted,turbo_traffic_optimize_em,pricing_table_em
1425453,9170015,9/6/18 4:33,10,MembershipPayment,,I-T90BF116N8TC,,2HG82327G39831350,,8/6/14 11:56,9/6/18 4:33,1,complete,,TRUE,,0,,,FALSE,,,2,FALSE,,
1640832,13886563,8/27/18 4:03,140,MembershipPayment,93760,I-WYG4W58DEYP6,,2N254803ND4852357,,8/22/15 14:12,8/27/18 4:03,12,complete,,TRUE,,0,,,FALSE,1,,2,FALSE,,
1750298,16141636,1/23/18 7:16,140,MembershipPayment,89192,I-VGNMHJD38U2J,,5GT240731K0549434,,1/17/16 19:21,1/23/18 7:16,12,complete,,TRUE,,0,,,FALSE,1,,2,FALSE,,
1838143,18751728,5/21/18 3:26,20,MembershipPayment,91774,I-X9C8TPP3VF12,,2S9469671G913183G,,5/16/16 13:50,5/21/18 3:26,1,complete,,TRUE,,0,,,FALSE,1,,2,FALSE,,
1933375,20874383,7/2/18 7:18,40,MembershipPayment,92677,I-SMV5CSJMUNV8,,65R7713780563584G,,9/22/16 12:38,8/8/18 1:15,1,complete,,TRUE,TRUE,0,,,FALSE,2,,2,FALSE,,
2008455,21204574,12/26/18 4:52,290,MembershipPayment,96684,I-RG19YTTJ51XC,,5K842354XL7560521,,12/25/16 20:33,12/26/18 4:52,12,complete,,TRUE,,0,,,FALSE,2,,2,FALSE,,
2029578,22914958,1/14/18 2:31,140,MembershipPayment,88993,I-H284A99Y485D,,30E86535YK638692L,,1/14/17 10:36,1/20/19 1:15,12,complete,,TRUE,TRUE,0,,,FALSE,1,,2,FALSE,,
2054953,23563622,8/20/18 4:17,40,MembershipPayment,93609,I-WNJJBGM46NDF,,3C939054SV282761X,,2/15/17 9:19,8/20/18 13:37,1,refunded,,TRUE,TRUE,0,,,FALSE,2,8/20/18 13:37,2,FALSE,,
2062000,23608753,2/28/18 11:36,140,MembershipPayment,90019,I-VM63EU34SDCC,,7BA07930RP4327311,,2/28/17 13:08,3/1/18 15:43,12,refunded,,TRUE,TRUE,0,,,FALSE,1,3/1/18 15:41,2,FALSE,,
2062046,23835308,2/28/18 6:19,660,MembershipPayment,90006,I-D75R9CV48CYM,,5FC953735B9431528,,2/28/17 14:16,2/28/18 6:19,12,complete,,TRUE,,0,,,FALSE,3,,2,FALSE,,
2078110,18575491,3/23/18 7:16,290,MembershipPayment,90575,I-D4SSU08T9EL7,,26G731198J687202V,,3/13/17 6:51,3/23/18 7:16,12,complete,,TRUE,,0,,,FALSE,2,,2,FALSE,,
2112057,24215294,4/25/18 6:13,290,MembershipPayment,91269,I-GDDVWTPEHU4R,,94625273KA713052T,,4/25/17 13:04,4/25/18 8:24,12,refunded,,TRUE,TRUE,0,,,FALSE,2,4/25/18 8:24,2,FALSE,,
2169018,26270223,7/2/18 7:18,660,MembershipPayment,92678,I-H1E4G1PDXC9B,,6WC48540C82879723,,7/1/17 23:21,7/2/18 7:18,12,complete,,TRUE,,0,,,FALSE,3,,2,FALSE,,5
2169395,26281867,7/3/18 7:18,290,MembershipPayment,92701,I-USVCRNEKEB1V,,7JN69245XF907811B,,7/2/17 16:58,7/16/18 9:57,12,refunded,,TRUE,TRUE,0,,,FALSE,2,7/16/18 9:57,2,FALSE,,5
2172178,26352479,7/6/18 7:23,290,MembershipPayment,92750,I-1DJ2PUG63X41,,99K00469XN559671S,,7/6/17 15:35,7/7/18 9:57,12,refunded,,TRUE,TRUE,0,,,FALSE,2,7/7/18 9:57,2,FALSE,,5
2215251,22777574,1/31/18 6:32,40,MembershipPayment,89381,I-7MCTJBKYGYXJ,,9HJ25765391807357,,8/21/17 6:54,3/6/18 1:24,1,complete,,TRUE,TRUE,0,,,FALSE,2,,2,FALSE,,5
2292140,28966804,11/25/18 6:40,290,MembershipPayment,95897,I-3SYV05TFGSTE,,523565399S144940P,,11/19/17 20:03,11/25/18 6:40,12,complete,,TRUE,,0,,,FALSE,2,,2,FALSE,,5
2295547,673622,1/25/18 5:55,20,MembershipPayment,89245,I-FAW37DCNMN9X,,4JC7415203278721P,,11/24/17 18:23,3/3/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,1,,2,FALSE,,5
2297405,29132565,12/7/18 4:13,140,MembershipPayment,96255,I-9AHEP9XNASTY,,54K25121S2072413R,,11/27/17 10:02,12/7/18 4:13,12,complete,,TRUE,,0,,,FALSE,1,,2,FALSE,,5
2328285,16060953,1/23/18 6:16,20,MembershipPayment,89191,I-TWC2EY9W3LSF,,5H577568R9822522H,,12/23/17 4:24,1/23/18 6:16,1,complete,,FALSE,,0,,,FALSE,1,,2,FALSE,,5
2330883,29840462,1/2/18 6:19,40,MembershipPayment,88700,I-YPNYVB575Y5E,,6VH14753B0106972V,,12/28/17 10:14,1/2/18 6:19,1,complete,,TRUE,,0,,,FALSE,2,,2,FALSE,,5
2331479,29856798,1/3/18 5:35,290,MembershipPayment,88721,I-20GNUFPTHHVM,,1FM88835TD191144H,,12/29/17 7:02,1/3/18 16:46,12,refunded,,TRUE,TRUE,0,,,FALSE,2,1/3/18 16:46,2,FALSE,,5
2332654,623073,1/1/18 0:22,20,MembershipPayment,77279,,,,,1/1/18 0:22,1/1/18 0:22,1,complete,,FALSE,,0,,,FALSE,1,,1,FALSE,,
2332738,19238571,1/1/18 0:31,200,MembershipPayment,88673,,,,,1/1/18 0:31,1/4/18 12:47,1,refunded,,FALSE,TRUE,0,,,FALSE,4,1/4/18 12:45,1,FALSE,,5
2332772,20642673,1/1/18 1:34,140,MembershipPayment,88674,,,,,1/1/18 1:34,1/7/19 1:15,12,complete,,FALSE,TRUE,0,,,FALSE,1,,1,FALSE,,5
2332795,990246,1/1/18 2:25,50,MembershipPayment,82143,Courtesy of Bonanza,,24334840MB671300W,,1/1/18 2:25,1/1/18 2:25,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2332810,48689,1/1/18 2:50,24,MembershipPayment,82902,Courtesy of Bonanza,,26D03001BY694133B,,1/1/18 2:50,1/1/18 2:50,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2332811,1383516,1/1/18 2:54,10,MembershipPayment,,S-1T911195PA753081M,,1SX039677Y626072R,,1/1/18 2:54,1/1/18 2:54,1,complete,,FALSE,,0,,,FALSE,,,2,FALSE,,
2332840,24680828,1/1/18 4:03,40,MembershipPayment,88675,,,,,1/1/18 4:03,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,5
2332859,29242395,1/1/18 4:34,20,MembershipPayment,88094,I-1NDKWX8BY8Y1,,8GE64002S8449231H,,1/1/18 4:34,1/1/18 4:34,1,complete,,FALSE,,0,,,FALSE,1,,2,FALSE,,
2332864,4375367,1/1/18 4:35,24,MembershipPayment,82891,Courtesy of Bonanza,,16P86481G5052905W,,1/1/18 4:35,1/1/18 4:35,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2332869,489816,1/1/18 4:46,50,MembershipPayment,82892,Courtesy of Bonanza,,5CR40638C1463903X,,1/1/18 4:46,1/1/18 4:46,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2332876,15010310,1/1/18 6:15,70,MembershipPayment,88676,I-SCPTPGP8YA1W,,2TL64303Y91378628,,1/1/18 5:00,1/1/18 6:15,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,5
2332887,26807691,1/1/18 5:14,40,MembershipPayment,84785,I-04LFFYDPJEKM,,0W60663020071343R,,1/1/18 5:14,1/1/18 5:14,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2332930,28613605,1/1/18 6:15,20,MembershipPayment,87271,I-GXH5EXWUPK0Y,,92T83360VW270042H,,1/1/18 6:15,1/1/18 6:15,1,complete,,FALSE,,0,,,FALSE,1,,2,FALSE,,
2332940,29674128,1/1/18 6:21,40,MembershipPayment,88677,,,,,1/1/18 6:21,1/1/18 6:21,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,5
2332944,16180692,1/1/18 6:25,70,MembershipPayment,73290,I-UCGBXKS94GGD,,7W674905608073946,,1/1/18 6:25,1/1/18 6:25,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2332952,29400210,1/1/18 6:29,70,MembershipPayment,88678,,,,,1/1/18 6:29,1/1/18 6:29,1,complete,,TRUE,,0,,,FALSE,3,,1,FALSE,,5
2332955,29906002,1/1/18 6:32,290,MembershipPayment,88679,,,,,1/1/18 6:32,1/7/19 1:15,12,complete,,TRUE,TRUE,0,,,FALSE,2,,4,FALSE,,5
2332988,22670840,1/1/18 7:17,70,MembershipPayment,78532,I-AHAARBKV41WU,,5N842444NE707773S,,1/1/18 7:17,1/1/18 7:17,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2333165,29907630,1/1/18 9:29,40,MembershipPayment,88680,,,,,1/1/18 9:29,1/1/18 9:29,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,5
2333278,26847058,1/1/18 10:10,140,MembershipPayment,88681,,,,,1/1/18 10:10,1/3/18 10:51,12,refunded,,TRUE,TRUE,0,,,FALSE,1,1/2/18 7:56,1,FALSE,,5
2333377,29909801,1/1/18 11:27,20,MembershipPayment,88682,,,,,1/1/18 11:27,1/22/18 16:52,1,complete,,TRUE,TRUE,0,,,TRUE,1,,6,FALSE,,5
2333462,29760319,1/1/18 13:22,40,MembershipPayment,88683,,,,,1/1/18 13:22,2/7/18 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,2,,1,FALSE,,5
2333466,17504760,1/1/18 14:15,70,MembershipPayment,88684,I-XVKFC4820J49,,995526218B1629843,,1/1/18 13:28,1/1/18 14:15,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,5
2333495,29912591,1/1/18 14:23,20,MembershipPayment,88685,,,,,1/1/18 14:23,1/1/18 14:23,1,complete,,TRUE,,0,,,TRUE,1,,6,FALSE,,5
2333501,24401348,1/1/18 14:41,40,MembershipPayment,88686,I-Y3K8VJLKCFWX,,4MA221338C9918443,,1/1/18 14:39,1/1/18 14:41,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,5
2333523,13054789,1/1/18 16:15,40,MembershipPayment,88688,I-VYG8W24C27CD,,8SJ47423NV343873G,,1/1/18 15:13,1/10/18 15:07,1,refunded,,TRUE,TRUE,0,,,FALSE,2,1/10/18 15:06,2,FALSE,,5
2333543,29772403,1/1/18 15:39,70,MembershipPayment,88687,,,,,1/1/18 15:39,2/7/18 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,3,,1,FALSE,,5
2333575,12930200,1/1/18 16:18,70,MembershipPayment,88689,,,,,1/1/18 16:18,1/1/18 16:18,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,5
2333664,7450749,1/1/18 18:09,290,MembershipPayment,88690,,,,,1/1/18 18:09,1/1/18 18:09,12,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,5
2333742,29917519,1/1/18 19:47,40,MembershipPayment,88691,,,,,1/1/18 19:47,2/7/18 1:23,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,5
2333767,29812262,1/1/18 20:16,290,MembershipPayment,88692,,,,,1/1/18 20:16,1/7/19 1:15,12,complete,,TRUE,TRUE,0,,,FALSE,2,,1,FALSE,,5
2333850,29731844,1/1/18 22:11,40,MembershipPayment,88693,,,,,1/1/18 22:11,2/7/18 1:23,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,5
2333869,29919705,1/1/18 22:38,40,MembershipPayment,88694,,,,,1/1/18 22:38,2/7/18 1:23,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,5
2333907,16249825,1/2/18 0:15,40,MembershipPayment,88695,,,,,1/2/18 0:15,2/7/18 1:23,1,complete,,TRUE,TRUE,0,,,TRUE,2,,6,FALSE,,5
2333912,11914728,1/2/18 0:22,50,MembershipPayment,60915,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2333914,11570274,1/2/18 0:22,24,MembershipPayment,61916,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333917,34620,1/2/18 0:22,199.95,MembershipPayment,72042,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,4,,4,FALSE,,
2333920,11667831,1/2/18 0:22,70,MembershipPayment,72054,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2333924,1257757,1/2/18 0:22,70,MembershipPayment,72824,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2333926,6489221,1/2/18 0:22,70,MembershipPayment,75085,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2333928,20786759,1/2/18 0:22,40,MembershipPayment,75759,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333930,20813491,1/2/18 0:22,40,MembershipPayment,75787,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333932,21158322,1/2/18 0:22,199.95,MembershipPayment,79066,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,4,,1,FALSE,,
2333934,23061647,1/2/18 0:22,40,MembershipPayment,79077,,,,,1/2/18 0:22,1/2/18 0:22,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333936,852056,1/2/18 0:23,20,MembershipPayment,79747,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,1,,1,FALSE,,
2333938,24254866,1/2/18 0:23,200,MembershipPayment,80479,,,,,1/2/18 0:23,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,4,,1,FALSE,,
2333940,12305628,1/2/18 0:23,40,MembershipPayment,80523,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,2,,4,FALSE,,
2333942,25559741,1/2/18 0:23,70,MembershipPayment,82725,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,3,,4,FALSE,,
2333945,25578951,1/2/18 0:23,20,MembershipPayment,82753,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,1,,4,FALSE,,
2333947,25356514,1/2/18 0:23,20,MembershipPayment,83751,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,1,,4,FALSE,,
2333949,26172510,1/2/18 0:23,70,MembershipPayment,83756,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2333950,26176114,1/2/18 0:23,40,MembershipPayment,83763,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333952,26177076,1/2/18 0:23,40,MembershipPayment,83770,,,,,1/2/18 0:23,1/16/18 10:24,1,refunded,,FALSE,TRUE,0,,,FALSE,2,1/16/18 10:23,1,FALSE,,
2333953,24262990,1/2/18 0:23,40,MembershipPayment,83774,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333956,17074835,1/2/18 0:23,40,MembershipPayment,83789,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333958,26368519,1/2/18 0:23,40,MembershipPayment,84640,,,,,1/2/18 0:23,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,4,FALSE,,
2333960,26545985,1/2/18 0:23,40,MembershipPayment,84641,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,2,,4,FALSE,,
2333962,26728600,1/2/18 0:23,40,MembershipPayment,84650,,,,,1/2/18 0:23,1/9/18 13:37,1,refunded,,FALSE,TRUE,0,,,FALSE,2,1/9/18 13:37,1,FALSE,,
2333964,5193793,1/2/18 0:23,40,MembershipPayment,84668,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,2,,4,FALSE,,
2333966,26741781,1/2/18 0:23,40,MembershipPayment,84674,,,,,1/2/18 0:23,1/2/18 0:23,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333968,26742705,1/2/18 0:24,40,MembershipPayment,84678,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,4,FALSE,,
2333969,26902258,1/2/18 0:24,70,MembershipPayment,84935,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2333970,27345817,1/2/18 0:24,20,MembershipPayment,85604,,,,,1/2/18 0:24,1/4/18 13:17,1,refunded,,FALSE,TRUE,0,,,FALSE,1,1/4/18 13:17,1,FALSE,,
2333972,25803861,1/2/18 0:24,40,MembershipPayment,85614,,,,,1/2/18 0:24,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2333974,4627137,1/2/18 0:24,40,MembershipPayment,85631,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333976,27362982,1/2/18 0:24,40,MembershipPayment,85633,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333977,27363808,1/2/18 0:24,40,MembershipPayment,85635,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333979,10853916,1/2/18 0:24,40,MembershipPayment,85646,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333981,27889215,1/2/18 0:24,40,MembershipPayment,86467,,,,,1/2/18 0:24,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2333983,27997728,1/2/18 0:24,40,MembershipPayment,86473,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333985,28005476,1/2/18 0:24,70,MembershipPayment,86478,,,,,1/2/18 0:24,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,3,,1,FALSE,,
2333986,24755481,1/2/18 0:24,40,MembershipPayment,86479,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333989,13201758,1/2/18 0:24,40,MembershipPayment,87215,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,4,FALSE,,
2333991,28573272,1/2/18 0:24,40,MembershipPayment,87216,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333992,28488862,1/2/18 0:24,40,MembershipPayment,87220,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333994,18655763,1/2/18 0:24,40,MembershipPayment,87221,,,,,1/2/18 0:24,1/2/18 0:24,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2333996,7906501,1/2/18 0:24,300,MembershipPayment,87225,,,,,1/2/18 0:24,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,5,,1,FALSE,,
2333997,28583642,1/2/18 0:25,20,MembershipPayment,87234,,,,,1/2/18 0:25,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,1,,1,FALSE,,
2333998,28586257,1/2/18 0:25,40,MembershipPayment,87237,,,,,1/2/18 0:25,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2334000,20318865,1/2/18 0:25,70,MembershipPayment,87241,,,,,1/2/18 0:25,1/2/18 0:25,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2334001,683899,1/2/18 0:25,40,MembershipPayment,87246,,,,,1/2/18 0:25,1/2/18 0:25,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2334002,28393148,1/2/18 0:25,40,MembershipPayment,87249,,,,,1/2/18 0:25,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2334003,28591200,1/2/18 0:25,40,MembershipPayment,87252,,,,,1/2/18 0:25,2/7/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,
2334004,10222096,1/2/18 0:25,200,MembershipPayment,87255,,,,,1/2/18 0:25,1/2/18 0:25,1,complete,,FALSE,,0,,,FALSE,4,,1,FALSE,,
2334005,28814289,1/2/18 0:25,40,MembershipPayment,88052,,,,,1/2/18 0:25,2/7/18 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,2,,1,FALSE,,
2334006,29227810,1/2/18 0:25,300,MembershipPayment,88077,,,,,1/2/18 0:25,1/2/18 0:25,1,complete,,FALSE,,0,,,FALSE,5,,1,FALSE,,
2334007,29001256,1/2/18 0:25,40,MembershipPayment,88086,,,,,1/2/18 0:25,1/2/18 0:25,1,complete,,TRUE,,0,,,FALSE,2,,4,FALSE,,
2334008,27254621,1/2/18 0:25,70,MembershipPayment,88090,,,,,1/2/18 0:25,1/2/18 0:25,1,complete,,FALSE,,0,,,FALSE,3,,1,FALSE,,
2334009,20413052,1/2/18 0:25,40,MembershipPayment,88091,,,,,1/2/18 0:25,1/2/18 0:25,1,complete,,FALSE,,0,,,FALSE,2,,1,FALSE,,
2334010,11757711,1/2/18 0:25,40,MembershipPayment,88096,,,,,1/2/18 0:25,2/7/18 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,2,,1,FALSE,,
2334054,22667398,1/2/18 2:40,290,MembershipPayment,78558,I-N41UMP7G1DKR,,9NP67626GJ972133F,,1/2/18 2:40,1/8/19 1:15,12,complete,,FALSE,TRUE,0,,,FALSE,2,,2,FALSE,,
2334060,22550875,1/2/18 2:48,290,MembershipPayment,78557,I-6DPE9JUEMV7A,,5Y893757JJ8178201,,1/2/18 2:48,1/2/18 2:48,12,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2334064,16155100,1/2/18 2:51,40,MembershipPayment,88696,,,,,1/2/18 2:51,3/8/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,2,,1,FALSE,,5
2334066,15901813,1/2/18 2:54,660,MembershipPayment,69304,I-1PY47E7X33HD,,7VB645884B357993V,,1/2/18 2:54,1/2/19 4:42,12,complete,,FALSE,TRUE,0,,,FALSE,3,,2,FALSE,,
2334069,29921268,1/2/18 3:04,20,MembershipPayment,88697,,,,,1/2/18 3:04,1/2/18 3:04,1,complete,,TRUE,,0,,,TRUE,1,,6,FALSE,,5
2334076,5316409,1/2/18 3:15,40,MembershipPayment,78541,I-S7VS37CPFCJC,,57705312W3530923N,,1/2/18 3:15,1/2/18 3:15,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2334077,10861502,1/2/18 3:17,40,MembershipPayment,87287,I-PFLR0XTKJG4S,,2P408511AL536114G,,1/2/18 3:17,2/1/18 9:43,1,complete,,FALSE,TRUE,0,,,FALSE,2,,2,FALSE,,
2334084,14465347,1/2/18 3:35,40,MembershipPayment,66519,I-7L1GFH5ULKN9,,38949357G4313233L,,1/2/18 3:35,1/2/18 3:35,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2334109,24546188,1/2/18 4:15,20,MembershipPayment,88104,I-YU6P8GVCBUN3,,0X2652958P2470347,,1/2/18 4:15,1/2/18 4:15,1,complete,,FALSE,,0,,,FALSE,1,,2,FALSE,,
2334110,11947711,1/2/18 4:15,20,MembershipPayment,84838,I-6YYAB0FYNUXF,,8SA109850H902411A,,1/2/18 4:15,2/8/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,1,,2,FALSE,,
2334112,8598559,1/2/18 4:15,70,MembershipPayment,66511,I-TAWKSJDCA6SL,,5P4467281S038834A,,1/2/18 4:15,1/2/18 4:15,1,complete,,FALSE,,0,,,FALSE,3,,2,FALSE,,
2334114,29092007,1/2/18 4:16,300,MembershipPayment,88112,I-VYR3P235LTW4,,4XR39610B3366730L,,1/2/18 4:16,2/8/18 1:23,1,complete,,FALSE,TRUE,0,,,FALSE,5,,2,FALSE,,
2334117,28565652,1/2/18 4:18,40,MembershipPayment,87290,I-V606J9CH8KK4,,7JU977907G567873R,,1/2/18 4:18,1/2/18 12:39,1,refunded,,FALSE,TRUE,0,,,FALSE,2,1/2/18 12:39,2,FALSE,,
2334159,27424586,1/2/18 5:02,70,MembershipPayment,87280,I-F2CWG3M1PAEA,,32J496831A151684C,,1/2/18 5:02,2/8/18 1:23,1,refunded,,FALSE,TRUE,0,,,FALSE,3,1/9/18 15:29,2,FALSE,,
2334163,28722557,1/2/18 6:16,40,MembershipPayment,88699,I-D58XH3WT7TST,,9K9209089S0261818,,1/2/18 5:12,1/2/18 6:16,1,complete,,TRUE,,0,,,FALSE,2,,2,FALSE,,5
2334168,23295498,1/2/18 5:16,20,MembershipPayment,79353,I-VXMRB0M5U3H4,,8NN39076LC389815N,,1/2/18 5:16,1/3/18 11:46,1,refunded,,FALSE,TRUE,0,,,FALSE,1,1/3/18 11:45,2,FALSE,,
2334195,20141565,1/2/18 5:47,70,MembershipPayment,88108,I-5M7XW2W3XH55,,9WJ41927PN709474N,,1/2/18 5:47,1/2/18 14:40,1,refunded,,FALSE,TRUE,0,,,FALSE,3,1/2/18 14:40,2,FALSE,,
2334196,29858553,1/2/18 5:49,140,MembershipPayment,88698,,,,,1/2/18 5:49,2/27/18 11:01,12,refunded,,TRUE,TRUE,0,,,FALSE,1,2/27/18 11:01,1,FALSE,,5
2334230,29924133,1/2/18 7:16,290,MembershipPayment,88702,I-JAYDB74G9E4U,,3VR890882T749805H,,1/2/18 6:26,9/6/18 9:44,12,complete,,TRUE,TRUE,0,,,FALSE,2,,2,FALSE,,5
2334240,29258767,1/2/18 6:40,40,MembershipPayment,88701,,,,,1/2/18 6:40,1/2/18 6:40,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,5
2334255,13850381,1/2/18 6:56,20,MembershipPayment,81901,I-JFWD8P20903S,,9H565345R2563872W,,1/2/18 6:56,1/2/18 6:56,1,complete,,FALSE,,0,,,FALSE,1,,2,FALSE,,
2334273,20968833,1/2/18 7:16,40,MembershipPayment,84826,I-Y41RMKGY0BP1,,4BJ604446Y7987133,,1/2/18 7:16,1/2/18 7:16,1,complete,,FALSE,,0,,,FALSE,2,,2,FALSE,,
2334292,29925760,1/2/18 7:37,70,MembershipPayment,88703,,,,,1/2/18 7:37,2/8/18 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,3,,1,FALSE,,5
2334316,29719891,1/2/18 7:57,290,MembershipPayment,88704,,,,,1/2/18 7:57,1/2/18 10:10,12,refunded,,TRUE,TRUE,0,,,FALSE,2,1/2/18 10:10,1,FALSE,,5
2334355,29168988,1/2/18 8:23,40,MembershipPayment,88705,Courtesy of Bonanza,,,,1/2/18 8:23,2/8/18 1:23,1,complete,,TRUE,TRUE,0,,,FALSE,2,,5,TRUE,,
2334486,29927765,1/2/18 9:52,40,MembershipPayment,88706,,,,,1/2/18 9:52,1/2/18 9:52,1,complete,,TRUE,,0,,,TRUE,2,,6,FALSE,,5
