offer_id,rating_em,date(user_feedbacks.created_at),item_id,category_id,price
60009667,5,2019-03-17,691966312,27260,250
60009668,4,2019-03-27,691907539,11226,15
60009677,5,2019-03-15,691911164,19270,97.99
60009761,1,2019-04-03,691924801,20524,1.38
60009814,5,2019-03-27,691909376,19262,34
60009879,5,2019-03-28,691910434,48619,32.4
60009957,5,2019-03-28,691915943,617,49.9
60009978,5,2019-03-27,691916800,158671,15.73
60010024,5,2019-03-15,691911847,19270,27.99
60010083,5,2019-04-13,691917574,19270,5
60010088,5,2019-03-27,691927026,47113,1.75
60010240,5,2019-03-22,691915504,3768,16.99
60010249,5,2019-03-18,691915560,11226,7.5
60010258,5,2019-03-27,683480512,82616,22.05
60010294,1,2019-03-27,691918036,111618,16.26
60010399,5,2019-03-27,517892820,177661,17.95
60010405,5,2019-03-27,691919208,3768,32.99
60010420,5,2019-03-27,691921325,3768,22.99
60010444,5,2019-03-27,691919608,617,49.9
60010473,5,2019-04-03,691919875,155196,49.99
60010474,1,2019-03-27,691753569,73502,29.99
60010513,5,2019-03-27,691921011,155193,24.99
60010542,5,2019-03-27,691922590,999010,5.99
60010558,5,2019-04-05,693681908,67422,25
60010610,5,2019-03-28,689408761,117503,69.19
60010639,5,2019-03-12,575364580,139973,11.95
60010667,5,2019-03-18,691923103,3768,15.98
60010785,5,2019-03-17,635321330,27260,150
60010809,4,2019-03-30,691939371,42351,27.23
60010810,5,2019-03-29,691927454,20525,5.99
60010819,5,2019-03-22,691925690,3768,16.99
60010877,1,2019-03-24,584116836,95672,55.25
60010969,5,2019-03-06,691932958,19270,32
60010973,5,2019-03-27,691928986,11226,7.5
60010974,5,2019-03-27,663595940,115716,33.41
60010987,5,2019-04-01,693658371,47324,54.99
60011001,5,2019-03-27,691930368,11226,8.99
60011050,5,2019-03-27,691933592,1277,18.99
60011061,1,2019-03-27,691932254,35749,273.16
60011094,1,2019-03-06,691934681,45515,32.99
60011162,1,2019-03-27,691934962,299,26.99
60011205,5,2019-03-27,677492549,11776,39.99
60011304,1,2019-03-28,691936230,11226,13
60011331,5,2019-03-27,627454372,177661,22.14
60011332,5,2019-03-25,691937427,50364,21.99
60011361,5,2019-03-27,622721723,180921,10.95
60011453,5,2019-03-27,691962903,11450,16.75
60011516,5,2019-04-10,689918548,999010,19.95
60011553,4,2019-03-27,691942784,999010,19.99
60011621,5,2019-03-27,691943077,3768,13.9
60011662,2,2019-04-15,675042726,20482,413.06
60011699,5,2019-03-24,679565187,179798,220.51
60011785,5,2019-03-05,691944202,3768,14.99
60011790,5,2019-03-27,691952351,37753,48
60011883,5,2019-03-13,688861258,267,8.26
60011901,5,2019-03-29,691997085,101405,395.99
60011984,5,2019-04-24,691971161,139973,22.99
60012060,5,2019-03-27,672748267,26395,4.99
60012137,5,2019-03-27,691951844,617,49.9
60012241,1,2019-03-27,691999508,35749,365.97
60012246,5,2019-03-27,547400138,41248,15
60012324,5,2019-03-27,691958427,177013,10.5
60012371,5,2019-04-10,691960934,57988,159.99
60012434,5,2019-03-06,691956244,19270,32
60012447,5,2019-03-18,692310953,31387,296.01
60012501,4,2019-03-27,691964411,71108,14.84
60012547,4,2019-03-27,691966977,3768,11.9
60012607,5,2019-03-27,692000199,617,45
60012613,4,2019-03-27,691967165,108742,25
60012669,5,2019-03-28,691974049,71108,51.13
60012683,1,2019-03-31,691973296,92868,99.99
60012754,1,2019-03-27,691970602,10795,39.99
60012764,5,2019-03-19,691971174,139973,9.04
60012776,5,2019-03-27,691972248,3768,10.9
